CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_MUNICIPIO,MUNICIPIO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MOR,NAP,FXMP,SEHHP,CAND_IND_1,CAND_IND_2,C_PT_MOR,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO,TIEMPO_PROCESAMIENTO,TIEMPO_PROCESAMIENTO_MINUTOS,TIEMPO_PROCESAMIENTO_VERIFICACION,TIEMPO_PROCESAMIENTO_VERIFICACION_MINUTOS
'210791C0100,'210791C01004,'21,PUEBLA,'092,JUAN C. BONILLA,'0791,'01,C,'00,1,4,sin_dato,693,sin_dato,sin_dato,13,,42,19,36,57,65,,78,,,,,,3,1,sin_dato,314.0,693.0,713.0, - ,1,F,03a09521c40bb7db94174704cc5f139877ad74214669d9fea7c6c2408d10083d,2024-05-12 14:38:17,2024-05-12 15:16:57,2024-05-12 15:18:38,CATD,ESCANER,ACTA PREP,0 days 00:38:40,38.67,0 days 00:40:21,40.35
'210791C0200,'210791C02004,'21,PUEBLA,'092,JUAN C. BONILLA,'0791,'02,C,'00,1,4,sin_dato,693,sin_dato,sin_dato,82,,24,65,99,56,8,,51,,,,,,3,1,sin_dato,389.0,693.0,713.0, - ,1,F,ea8e897a6c09cc91c1ea4eeec1083309e25c8b25d307b722ea7b41755bdf805b,2024-05-12 14:38:54,2024-05-12 15:13:11,2024-05-12 15:14:52,CATD,ESCANER,ACTA PREP,0 days 00:34:17,34.28,0 days 00:35:58,35.97
'210791C0300,'210791C03004,'21,PUEBLA,'092,JUAN C. BONILLA,'0791,'03,C,'00,1,4,sin_dato,693,sin_dato,sin_dato,93,,19,76,15,80,33,,85,,,,,,5,1,sin_dato,407.0,693.0,713.0, - ,1,F,90ca3d8fe9459ab797c1292780dfa9a7c8fc1eb53c6f06e1c84240c27ce551e7,2024-05-12 14:39:36,2024-05-12 15:17:24,2024-05-12 15:17:58,CATD,ESCANER,ACTA PREP,0 days 00:37:48,37.8,0 days 00:38:22,38.37
'210791C0400,'210791C04004,'21,PUEBLA,'092,JUAN C. BONILLA,'0791,'04,C,'00,1,4,sin_dato,693,sin_dato,sin_dato,37,,27,41,64,99,13,,15,,,,,,1,6,sin_dato,303.0,693.0,713.0, - ,1,F,b33ce0971301214a5f29a488c604d4b5d09b2b9a2c8f479bef3e8a481cc2ee55,2024-05-12 14:40:18,2024-05-12 15:13:26,2024-05-12 15:15:00,CATD,ESCANER,ACTA PREP,0 days 00:33:08,33.13,0 days 00:34:42,34.7
'210839B0100,'210839B01004,'21,PUEBLA,'103,NEALTICAN,'0839,'01,B,'00,1,4,sin_dato,735,sin_dato,sin_dato,,33,69,66,,sin_dato,63,40,35,79,,,,,10,2,sin_dato,397.0,735.0,755.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,4cc45c1f7f92fe26a0f74a04c6d852d40be3cfd6bf25250c79fe40f9032345b4,2024-05-12 14:18:22,2024-05-12 14:54:25,2024-05-12 15:00:17,CATD,ESCANER,ACTA PREP,0 days 00:36:03,36.05,0 days 00:41:55,41.92
'210840B0100,'210840B01004,'21,PUEBLA,'103,NEALTICAN,'0840,'01,B,'00,1,4,sin_dato,588,sin_dato,sin_dato,,68,15,74,,sin_dato,56,70,58,64,,,,,3,3,sin_dato,411.0,588.0,608.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,617e266fa37d0a823ba53673b270a29a141f8d672a7370c4a95c6f7ac796cf23,2024-05-12 14:28:50,2024-05-12 15:01:36,2024-05-12 15:04:40,CATD,ESCANER,ACTA PREP,0 days 00:32:46,32.77,0 days 00:35:50,35.83
'210840C0200,'210840C02004,'21,PUEBLA,'103,NEALTICAN,'0840,'02,C,'00,1,4,sin_dato,588,sin_dato,sin_dato,,19,44,54,,sin_dato,14,22,14,28,,,,,5,3,sin_dato,203.0,588.0,608.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,b582d0212fe1e85c9c025cdf77f38eda5633c326194d972da69f6bea3577c426,2024-05-12 14:31:02,2024-05-12 15:07:28,2024-05-12 15:14:10,CATD,ESCANER,ACTA PREP,0 days 00:36:26,36.43,0 days 00:43:08,43.13
'210079B0100,'210079B01004,'21,PUEBLA,'009,AHUEHUETITLA,'0079,'01,B,'00,2,4,sin_dato,687,sin_dato,sin_dato,93,0,,0,0,10,,0,0,0,,,,,5,4,sin_dato,112.0,527.0,547.0, - ,1,F,1afe8fd8b370ad661f40b0ade5bab58062c9ecf495557c67a6c7aa3d8233f1f7,2024-05-12 12:05:18,2024-05-12 12:07:08,2024-05-12 12:07:56,CATD,ESCANER,ACTA PREP,0 days 00:01:50,1.83,0 days 00:02:38,2.63
'210079C0100,'210079C01004,'21,PUEBLA,'009,AHUEHUETITLA,'0079,'01,C,'00,2,4,sin_dato,687,sin_dato,sin_dato,141,0,,0,0,53,,0,0,0,,,,,18,1,sin_dato,213.0,526.0,546.0, - ,1,F,020fa967903c9c724d9f7c4c74f96757ede890511cfaf7492db1970c13b8a19a,2024-05-12 12:04:24,2024-05-12 12:06:29,2024-05-12 12:07:31,CATD,ESCANER,ACTA PREP,0 days 00:02:05,2.08,0 days 00:03:07,3.12
'210079C0200,'210079C02004,'21,PUEBLA,'009,AHUEHUETITLA,'0079,'02,C,'00,2,4,sin_dato,725,sin_dato,sin_dato,9,0,,0,0,14,,0,0,0,,,,,16,1,sin_dato,40.0,526.0,546.0, - ,1,F,996641dad8a5643fd1710f01d444f13415f8007b1e19a3c33fe49e386d05c4b6,2024-05-12 12:06:17,2024-05-12 12:08:36,2024-05-12 12:14:40,CATD,ESCANER,ACTA PREP,0 days 00:02:19,2.32,0 days 00:08:23,8.38
'210079E0100,'210079E01004,'21,PUEBLA,'009,AHUEHUETITLA,'0079,'01,E,'00,2,4,sin_dato,681,sin_dato,sin_dato,90,0,,0,0,169,,0,0,0,,,,,7,5,sin_dato,271.0,286.0,306.0, - ,1,F,b680175c61bd23f07110bddecd251dbfb0b1cbdf97175e168c2f6049e9bc79a3,2024-05-12 12:35:47,2024-05-12 12:36:59,2024-05-12 12:39:19,CATD,ESCANER,ACTA PREP,0 days 00:01:12,1.2,0 days 00:03:32,3.53
'210843B0100,'210843B01004,'21,PUEBLA,'104,NICOLAS BRAVO,'0843,'01,B,'00,2,4,sin_dato,406,sin_dato,sin_dato,34,32,,,59,56,44,21,38,,,,,,4,3,sin_dato,291.0,406.0,426.0, - ,1,F,7ee581ac979df2083b43398765184c0c2d8a517ee963e69114c1a815c8097367,2024-05-12 16:36:58,2024-05-12 16:38:17,2024-05-12 16:39:54,CATD,ESCANER,ACTA PREP,0 days 00:01:19,1.32,0 days 00:02:56,2.93
'210843C0100,'210843C01004,'21,PUEBLA,'104,NICOLAS BRAVO,'0843,'01,C,'00,2,4,sin_dato,406,sin_dato,sin_dato,55,25,,,20,46,15,25,35,,,,,,4,3,sin_dato,228.0,406.0,426.0, - ,1,F,ac6f5cd0169beb93120a95decb3287c76f6f482aa7b3784a804d84e6eb0e9ae9,2024-05-12 16:38:14,2024-05-12 16:38:39,2024-05-12 16:39:48,CATD,ESCANER,ACTA PREP,0 days 00:00:25,0.42,0 days 00:01:34,1.57
'210844B0100,'210844B01004,'21,PUEBLA,'104,NICOLAS BRAVO,'0844,'01,B,'00,1,4,sin_dato,651,sin_dato,sin_dato,47,30,,,63,24,90,79,30,,,,,,7,3,sin_dato,373.0,651.0,671.0, - ,1,F,e1ec41a1fac4af99757b7bfa8be9086676b8d531e0b6f9f9172d4f49c08299e8,2024-05-12 16:39:47,2024-05-12 16:40:24,2024-05-12 16:41:03,CATD,ESCANER,ACTA PREP,0 days 00:00:37,0.62,0 days 00:01:16,1.27
'210844C0100,'210844C01004,'21,PUEBLA,'104,NICOLAS BRAVO,'0844,'01,C,'00,1,4,sin_dato,650,sin_dato,sin_dato,sin_dato,sin_dato,,,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,,,,,,sin_dato,sin_dato,sin_dato,0.0,650.0,670.0,TODOS ILEGIBLES O SIN DATO,0,F,49ef5334af935efda5489656b69e030dfd9b0ad6c4a12bda36a93b6800670d2c,2024-05-12 16:41:36,2024-05-12 16:42:01,2024-05-12 16:43:15,CATD,ESCANER,ACTA PREP,0 days 00:00:25,0.42,0 days 00:01:39,1.65
'210844C0200,'210844C02004,'21,PUEBLA,'104,NICOLAS BRAVO,'0844,'02,C,'00,1,4,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,,,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,,,,,,sin_dato,sin_dato,sin_dato,0.0,650.0,670.0,TODOS ILEGIBLES O SIN DATO,0,F,e0ffcf1694ee2a4d6bef5c4834555e263ad7fe91491853ef86a790f94baadcd9,2024-05-12 16:42:48,2024-05-12 16:43:22,2024-05-12 16:43:39,CATD,ESCANER,ACTA PREP,0 days 00:00:34,0.57,0 days 00:00:51,0.85
'210844C0300,'210844C03004,'21,PUEBLA,'104,NICOLAS BRAVO,'0844,'03,C,'00,1,4,sin_dato,650,sin_dato,sin_dato,56,93,,,88,32,24,63,50,,,,,,2,2,sin_dato,410.0,650.0,670.0, - ,1,F,2e7b840985594e772eb5fdcda69dd2b09648ab3768ce14f229eb2a19e8325d36,2024-05-12 16:43:37,2024-05-12 16:44:08,2024-05-12 16:50:05,CATD,ESCANER,ACTA PREP,0 days 00:00:31,0.52,0 days 00:06:28,6.47
'210844C0400,'210844C04004,'21,PUEBLA,'104,NICOLAS BRAVO,'0844,'04,C,'00,1,4,sin_dato,650,sin_dato,sin_dato,52,29,,,45,sin_dato,sin_dato,sin_dato,sin_dato,,,,,,2,2,sin_dato,130.0,650.0,670.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,bf54b4160f0544fc8193d72d29e90c229a09ad3ad7b4c91f64ae2620d89a9d30,2024-05-12 16:45:48,2024-05-12 16:46:54,2024-05-12 16:48:32,CATD,ESCANER,ACTA PREP,0 days 00:01:06,1.1,0 days 00:02:44,2.73
'210845B0100,'210845B01004,'21,PUEBLA,'104,NICOLAS BRAVO,'0845,'01,B,'00,2,4,sin_dato,379,sin_dato,sin_dato,53,42,,,sin_dato,34,13,35,sin_dato,,,,,,3,3,sin_dato,183.0,379.0,399.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,ab33a1d00c90ab85d75a909cd4089369f8ef7767eabd60a07fc5005d7e442f3a,2024-05-12 16:47:15,2024-05-12 16:48:13,2024-05-12 16:49:57,CATD,ESCANER,ACTA PREP,0 days 00:00:58,0.97,0 days 00:02:42,2.7
'211954B0100,'211954B01004,'21,PUEBLA,'155,TEHUACAN,'1954,'01,B,'00,1,4,sin_dato,459,sin_dato,sin_dato,52,,,,sin_dato,59,69,,,sin_dato,sin_dato,,,,5,sin_dato,sin_dato,185.0,459.0,479.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,d798f685b510878ec65983f6a9e46fb4a78edde2a19301df6f58ca59ac8e0e52,2024-05-12 13:11:27,2024-05-12 13:30:42,2024-05-12 13:44:08,CATD,ESCANER,ACTA PREP,0 days 00:19:15,19.25,0 days 00:32:41,32.68
'211954C0100,'211954C01004,'21,PUEBLA,'155,TEHUACAN,'1954,'01,C,'00,1,4,sin_dato,459,sin_dato,sin_dato,55,,,,sin_dato,44,16,,,69,sin_dato,,,,6,2,sin_dato,192.0,459.0,479.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,89995f29832f65946571ad6eea9044d2afa8640bb72560026849bb46a83658cd,2024-05-12 13:13:49,2024-05-12 13:32:30,2024-05-12 13:44:31,CATD,ESCANER,ACTA PREP,0 days 00:18:41,18.68,0 days 00:30:42,30.7
'211955B0100,'211955B01004,'21,PUEBLA,'155,TEHUACAN,'1955,'01,B,'00,1,4,535,sin_dato,sin_dato,sin_dato,22,,,,sin_dato,43,17,,,25,sin_dato,,,,6,1,sin_dato,114.0,535.0,555.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,b062785980756f959e3e850547d3ce57022daebcaae48683db370ad763bff602,2024-05-12 13:15:34,2024-05-12 13:34:48,2024-05-12 13:53:22,CATD,ESCANER,ACTA PREP,0 days 00:19:14,19.23,0 days 00:37:48,37.8
'211955C0100,'211955C01004,'21,PUEBLA,'155,TEHUACAN,'1955,'01,C,'00,1,4,sin_dato,535,sin_dato,sin_dato,58,,,,sin_dato,29,57,,,31,sin_dato,,,,1,0,sin_dato,176.0,535.0,555.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,fd4c12113b219ed03e7d4839ed824fd08056742091f4b96817bbf34db8c77c0e,2024-05-12 13:16:55,2024-05-12 13:37:53,2024-05-12 13:39:31,CATD,ESCANER,ACTA PREP,0 days 00:20:58,20.97,0 days 00:22:36,22.6
'211955C0200,'211955C02004,'21,PUEBLA,'155,TEHUACAN,'1955,'02,C,'00,1,4,sin_dato,534,sin_dato,sin_dato,8,,,,sin_dato,28,6,,,85,sin_dato,,,,9,1,sin_dato,137.0,534.0,554.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,f2262b5050c981426838fac4fe36777387cb721902df147429a4380a8616a8e9,2024-05-12 13:18:11,2024-05-12 13:37:52,2024-05-12 13:38:46,CATD,ESCANER,ACTA PREP,0 days 00:19:41,19.68,0 days 00:20:35,20.58
'211956B0100,'211956B01004,'21,PUEBLA,'155,TEHUACAN,'1956,'01,B,'00,1,4,sin_dato,sin_dato,sin_dato,sin_dato,109,,,,sin_dato,14,68,,,28,sin_dato,,,,2,1,sin_dato,222.0,500.0,520.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,233db90663bc8917ac6e47f82e08112d44bbdc141bfb7724ce2cdf8df5255a30,2024-05-12 13:28:03,2024-05-12 13:47:49,2024-05-12 13:50:03,CATD,ESCANER,ACTA PREP,0 days 00:19:46,19.77,0 days 00:22:00,22.0
'211956C0100,'211956C01004,'21,PUEBLA,'155,TEHUACAN,'1956,'01,C,'00,1,4,sin_dato,500,sin_dato,sin_dato,sin_dato,,,,sin_dato,71,41,,,67,sin_dato,,,,3,1,sin_dato,183.0,499.0,519.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,fc485c9a48dedf027b81c660f21e54c879469332c06127562fc7b26a0acf888c,2024-05-12 13:19:27,2024-05-12 13:38:49,2024-05-12 14:00:11,CATD,ESCANER,ACTA PREP,0 days 00:19:22,19.37,0 days 00:40:44,40.73
'211956S0100,'211956S01004E,'21,PUEBLA,'155,TEHUACAN,'1956,'01,S,'00,1,4E,sin_dato,499,sin_dato,sin_dato,80,,,,sin_dato,52,80,,,77,sin_dato,,,,5,2,sin_dato,296.0,0.0,1000.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,59ff9444caa393ca7477a087e390ce3de35c10178ceb56b54bffd7425eff548e,2024-05-12 13:22:28,2024-05-12 13:41:48,2024-05-12 13:49:39,CATD,ESCANER,ACTA PREP,0 days 00:19:20,19.33,0 days 00:27:11,27.18
'211956S0200,'211956S02004E,'21,PUEBLA,'155,TEHUACAN,'1956,'02,S,'00,1,4E,sin_dato,sin_dato,sin_dato,sin_dato,9,,,,sin_dato,90,82,,,108,sin_dato,,,,9,4,sin_dato,302.0,0.0,1000.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,4d8eb5ffbaa1b64d7209fed7ab90a47eeaa2588774f63e93197cde98decce628,2024-05-12 13:26:36,2024-05-12 13:47:42,2024-05-12 13:50:52,CATD,ESCANER,ACTA PREP,0 days 00:21:06,21.1,0 days 00:24:16,24.27
'211957B0100,'211957B01004,'21,PUEBLA,'155,TEHUACAN,'1957,'01,B,'00,1,4,sin_dato,632,sin_dato,sin_dato,8,,,,58,2,93,,,18,0,,,,9,1,sin_dato,189.0,632.0,652.0, - ,1,F,eebb0ab53a239954ecbe320b2319a6adb2270932e503e4fa3af867d8c5f20343,2024-05-12 13:35:55,2024-05-12 13:55:51,2024-05-12 14:05:19,CATD,ESCANER,ACTA PREP,0 days 00:19:56,19.93,0 days 00:29:24,29.4
'211957C0100,'211957C01004,'21,PUEBLA,'155,TEHUACAN,'1957,'01,C,'00,1,4,sin_dato,632,sin_dato,sin_dato,21,,,,sin_dato,31,58,,,27,100,,,,3,5,sin_dato,245.0,632.0,652.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,0e8eb07c5d0d21c8adfdf04bacfceaae9c7cfc99fcbc1a3b378874ce9b8f0845,2024-05-12 13:37:12,2024-05-12 13:57:19,2024-05-12 14:06:29,CATD,ESCANER,ACTA PREP,0 days 00:20:07,20.12,0 days 00:29:17,29.28
'211958B0100,'211958B01004,'21,PUEBLA,'155,TEHUACAN,'1958,'01,B,'00,1,4,sin_dato,626,sin_dato,sin_dato,45,,,,sin_dato,5,20,,,sin_dato,sin_dato,,,,3,0,sin_dato,73.0,626.0,646.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,d9cdbf218d2247aeca3228878fe4c542e8a6052cddcf2d09777b95b1c28cd36b,2024-05-12 13:38:25,2024-05-12 13:58:29,2024-05-12 14:11:32,CATD,ESCANER,ACTA PREP,0 days 00:20:04,20.07,0 days 00:33:07,33.12
'211958C0100,'211958C01004,'21,PUEBLA,'155,TEHUACAN,'1958,'01,C,'00,1,4,sin_dato,626,sin_dato,sin_dato,14,,,,sin_dato,19,101,,,22,sin_dato,,,,0,2,sin_dato,158.0,626.0,646.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,0b5db64efb8ba367a6678be27c5f38300e844b0526432ac48bfe92d11c9970fe,2024-05-12 13:40:00,2024-05-12 14:00:23,2024-05-12 14:01:53,CATD,ESCANER,ACTA PREP,0 days 00:20:23,20.38,0 days 00:21:53,21.88
'211959B0100,'211959B01004,'21,PUEBLA,'155,TEHUACAN,'1959,'01,B,'00,1,4,sin_dato,507,sin_dato,sin_dato,45,,,,sin_dato,13,25,,,27,sin_dato,,,,1,5,10,116.0,507.0,527.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,86fa65a3123bd15de789aee7c6ef498a8e053cba111dc1cb6da5b85bc956b66a,2024-05-12 13:41:26,2024-05-12 14:02:28,2024-05-12 14:10:53,CATD,ESCANER,ACTA PREP,0 days 00:21:02,21.03,0 days 00:29:27,29.45
'211959C0100,'211959C01004,'21,PUEBLA,'155,TEHUACAN,'1959,'01,C,'00,1,4,sin_dato,507,sin_dato,sin_dato,sin_dato,,,,sin_dato,sin_dato,sin_dato,,,sin_dato,sin_dato,,,,sin_dato,sin_dato,sin_dato,0.0,507.0,527.0,TODOS ILEGIBLES O SIN DATO,0,F,3b8fdee3cecd874a352e7c6d76c0b34c29921bc25ce996a36532b9b3ac375765,2024-05-12 13:43:20,2024-05-12 14:03:28,2024-05-12 14:03:55,CATD,ESCANER,ACTA PREP,0 days 00:20:08,20.13,0 days 00:20:35,20.58
'211959C0200,'211959C02004,'21,PUEBLA,'155,TEHUACAN,'1959,'02,C,'00,1,4,sin_dato,506,sin_dato,sin_dato,sin_dato,,,,sin_dato,76,52,,,20,sin_dato,,,,4,2,sin_dato,154.0,506.0,526.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,611a7bf423e1133f1e93987976108fa340e0ff7264ac474c3792d6aa26049ef7,2024-05-12 13:46:59,2024-05-12 14:06:28,2024-05-12 14:13:43,CATD,ESCANER,ACTA PREP,0 days 00:19:29,19.48,0 days 00:26:44,26.73
'211960B0100,'211960B01004,'21,PUEBLA,'155,TEHUACAN,'1960,'01,B,'00,1,4,sin_dato,714,sin_dato,sin_dato,116,,,,sin_dato,40,60,,,76,sin_dato,,,,6,1,sin_dato,299.0,714.0,734.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,bbe46cb217c653fafe9e470774d5ee067374ce633450fd26ec12c81322480a51,2024-05-12 13:52:45,2024-05-12 14:13:24,2024-05-12 14:14:04,CATD,ESCANER,ACTA PREP,0 days 00:20:39,20.65,0 days 00:21:19,21.32
'211960C0100,'211960C01004,'21,PUEBLA,'155,TEHUACAN,'1960,'01,C,'00,1,4,sin_dato,713,sin_dato,sin_dato,33,,,,sin_dato,78,69,,,17,sin_dato,,,,80,11,sin_dato,288.0,713.0,733.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,6b3237a646a38cc8f17f052c18b93166964c4d45ca08d9f5e652a986bf33cab7,2024-05-12 13:53:56,2024-05-12 14:16:24,2024-05-12 14:23:41,CATD,ESCANER,ACTA PREP,0 days 00:22:28,22.47,0 days 00:29:45,29.75
'211961B0100,'211961B01004,'21,PUEBLA,'155,TEHUACAN,'1961,'01,B,'00,1,4,sin_dato,616,sin_dato,sin_dato,63,,,,sin_dato,55,24,,,40,sin_dato,,,,6,3,sin_dato,191.0,616.0,636.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,0828a8fe751c8dc022f15e37a6be2516e50d9fedd90b53601bca96dcced692b1,2024-05-12 13:55:36,2024-05-12 14:18:14,2024-05-12 14:19:28,CATD,ESCANER,ACTA PREP,0 days 00:22:38,22.63,0 days 00:23:52,23.87
'211961C0100,'211961C01004,'21,PUEBLA,'155,TEHUACAN,'1961,'01,C,'00,1,4,sin_dato,616,sin_dato,sin_dato,100,,,,sin_dato,19,13,,,6,sin_dato,,,,8,2,sin_dato,148.0,616.0,636.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,0aec02919171bd38a006a39a398fdcf8e0f0b9a0923b89769dbfe58f3bde077a,2024-05-12 13:56:50,2024-05-12 14:20:01,2024-05-12 14:20:45,CATD,ESCANER,ACTA PREP,0 days 00:23:11,23.18,0 days 00:23:55,23.92
'211961C0200,'211961C02004,'21,PUEBLA,'155,TEHUACAN,'1961,'02,C,'00,1,4,sin_dato,616,sin_dato,sin_dato,44,,,,sin_dato,36,38,,,3,sin_dato,,,,3,2,sin_dato,126.0,616.0,636.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,b2499e5ad0bf6d4c895521aabbea6399a6951466fc0200f7ca13d8968d9ae47f,2024-05-12 14:00:45,2024-05-12 14:33:04,2024-05-12 14:36:45,CATD,ESCANER,ACTA PREP,0 days 00:32:19,32.32,0 days 00:36:00,36.0
'211962B0100,'211962B01004,'21,PUEBLA,'155,TEHUACAN,'1962,'01,B,'00,1,4,sin_dato,684,sin_dato,sin_dato,100,,,,sin_dato,45,109,,,sin_dato,sin_dato,,,,6,5,sin_dato,265.0,684.0,704.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,e0750228c8d9f4883ab2d34ba0542a476c5a7cfcb029b500acc74986c9ac5aea,2024-05-12 14:01:57,2024-05-12 14:34:13,2024-05-12 14:38:19,CATD,ESCANER,ACTA PREP,0 days 00:32:16,32.27,0 days 00:36:22,36.37
'211962C0100,'211962C01004,'21,PUEBLA,'155,TEHUACAN,'1962,'01,C,'00,1,4,sin_dato,684,sin_dato,sin_dato,66,,,,sin_dato,85,76,,,83,sin_dato,,,,3,0,sin_dato,313.0,684.0,704.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,23e87bc05e938c5af4d14b7fa58f48f9e83b6ae6e4e6c0e72bb0fa9ca021e30d,2024-05-12 14:02:58,2024-05-12 14:35:36,2024-05-12 14:39:32,CATD,ESCANER,ACTA PREP,0 days 00:32:38,32.63,0 days 00:36:34,36.57
'211962C0200,'211962C02004,'21,PUEBLA,'155,TEHUACAN,'1962,'02,C,'00,1,4,sin_dato,sin_dato,sin_dato,sin_dato,36,,,,0,58,61,,,63,0,,,,11,2,sin_dato,231.0,683.0,703.0, - ,1,F,74d62591815c72edf24f1a1301739a86a057206352945fe1d83ebb4734c8aef0,2024-05-12 14:04:06,2024-05-12 14:37:16,2024-05-12 14:47:49,CATD,ESCANER,ACTA PREP,0 days 00:33:10,33.17,0 days 00:43:43,43.72
'211962C0300,'211962C03004,'21,PUEBLA,'155,TEHUACAN,'1962,'03,C,'00,1,4,sin_dato,683,sin_dato,sin_dato,6,,,,sin_dato,33,87,,,42,sin_dato,,,,1,1,sin_dato,170.0,683.0,703.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,c8f96632383357cc79a9b0b06bf275543cb85d334269275363578cb0b7b9c188,2024-05-12 14:05:27,2024-05-12 14:38:52,2024-05-12 14:40:42,CATD,ESCANER,ACTA PREP,0 days 00:33:25,33.42,0 days 00:35:15,35.25
'211963B0100,'211963B01004,'21,PUEBLA,'155,TEHUACAN,'1963,'01,B,'00,1,4,sin_dato,637,sin_dato,sin_dato,88,,,,sin_dato,58,15,,,83,sin_dato,,,,6,1,sin_dato,251.0,637.0,657.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,929fc3aaa8cbf1a74fe161af1f0b42103b0d97f5683ba702753865823d53ba2d,2024-05-12 14:06:29,2024-05-12 14:40:37,2024-05-12 14:46:33,CATD,ESCANER,ACTA PREP,0 days 00:34:08,34.13,0 days 00:40:04,40.07
'211963C0100,'211963C01004,'21,PUEBLA,'155,TEHUACAN,'1963,'01,C,'00,1,4,sin_dato,637,sin_dato,sin_dato,24,,,,sin_dato,95,90,,,34,sin_dato,,,,9,5,sin_dato,257.0,637.0,657.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,cca327499d9f3d0c7a502f939fbf3f9648eea45212af3ec14d007374f69dece1,2024-05-12 14:07:42,2024-05-12 14:42:47,2024-05-12 14:48:43,CATD,ESCANER,ACTA PREP,0 days 00:35:05,35.08,0 days 00:41:01,41.02
'211964B0100,'211964B01004,'21,PUEBLA,'155,TEHUACAN,'1964,'01,B,'00,1,4,sin_dato,537,sin_dato,sin_dato,15,,,,sin_dato,21,45,,,48,sin_dato,,,,1,3,sin_dato,133.0,537.0,557.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,546660d2de5fc97e4f71e4106cceaef970f5cde64fb9e62ea1550845ff9c8966,2024-05-12 14:08:55,2024-05-12 14:44:29,2024-05-12 14:44:55,CATD,ESCANER,ACTA PREP,0 days 00:35:34,35.57,0 days 00:36:00,36.0
'211964C0100,'211964C01004,'21,PUEBLA,'155,TEHUACAN,'1964,'01,C,'00,1,4,sin_dato,537,sin_dato,sin_dato,47,,,,sin_dato,42,27,,,49,sin_dato,,,,3,4,sin_dato,172.0,537.0,557.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,1478e7c139b0567a8600bd6460a6fbc935acb855e8b92d2993d5a08c12c68b7b,2024-05-12 14:10:22,2024-05-12 14:45:17,2024-05-12 14:48:32,CATD,ESCANER,ACTA PREP,0 days 00:34:55,34.92,0 days 00:38:10,38.17
