,CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_MUNICIPIO,MUNICIPIO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MOR,NAP,FXMP,SEHHP,CAND_IND_1,CAND_IND_2,C_PT_MOR,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO,TIEMPO_PROCESAMIENTO,TIEMPO_PROCESAMIENTO_MINUTOS
7542,'211961C0200,'211961C02004,'21,PUEBLA,'155,TEHUACAN,'1961,'02,C,'00,1,4,sin_dato,616,sin_dato,sin_dato,44,,,,sin_dato,36,38,,,3,sin_dato,,,,3,2,sin_dato,126.0,616.0,636.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,b2499e5ad0bf6d4c895521aabbea6399a6951466fc0200f7ca13d8968d9ae47f,2024-05-12 14:00:45,2024-05-12 14:33:04,2024-05-12 14:36:45,CATD,ESCANER,ACTA PREP,0 days 00:32:19,32.32
7543,'211962B0100,'211962B01004,'21,PUEBLA,'155,TEHUACAN,'1962,'01,B,'00,1,4,sin_dato,684,sin_dato,sin_dato,100,,,,sin_dato,45,109,,,sin_dato,sin_dato,,,,6,5,sin_dato,265.0,684.0,704.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,e0750228c8d9f4883ab2d34ba0542a476c5a7cfcb029b500acc74986c9ac5aea,2024-05-12 14:01:57,2024-05-12 14:34:13,2024-05-12 14:38:19,CATD,ESCANER,ACTA PREP,0 days 00:32:16,32.27
7544,'211962C0100,'211962C01004,'21,PUEBLA,'155,TEHUACAN,'1962,'01,C,'00,1,4,sin_dato,684,sin_dato,sin_dato,66,,,,sin_dato,85,76,,,83,sin_dato,,,,3,0,sin_dato,313.0,684.0,704.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,23e87bc05e938c5af4d14b7fa58f48f9e83b6ae6e4e6c0e72bb0fa9ca021e30d,2024-05-12 14:02:58,2024-05-12 14:35:36,2024-05-12 14:39:32,CATD,ESCANER,ACTA PREP,0 days 00:32:38,32.63
7545,'211962C0200,'211962C02004,'21,PUEBLA,'155,TEHUACAN,'1962,'02,C,'00,1,4,sin_dato,sin_dato,sin_dato,sin_dato,36,,,,0,58,61,,,63,0,,,,11,2,sin_dato,231.0,683.0,703.0, - ,1,F,74d62591815c72edf24f1a1301739a86a057206352945fe1d83ebb4734c8aef0,2024-05-12 14:04:06,2024-05-12 14:37:16,2024-05-12 14:47:49,CATD,ESCANER,ACTA PREP,0 days 00:33:10,33.17
7546,'211962C0300,'211962C03004,'21,PUEBLA,'155,TEHUACAN,'1962,'03,C,'00,1,4,sin_dato,683,sin_dato,sin_dato,6,,,,sin_dato,33,87,,,42,sin_dato,,,,1,1,sin_dato,170.0,683.0,703.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,c8f96632383357cc79a9b0b06bf275543cb85d334269275363578cb0b7b9c188,2024-05-12 14:05:27,2024-05-12 14:38:52,2024-05-12 14:40:42,CATD,ESCANER,ACTA PREP,0 days 00:33:25,33.42
7547,'211963B0100,'211963B01004,'21,PUEBLA,'155,TEHUACAN,'1963,'01,B,'00,1,4,sin_dato,637,sin_dato,sin_dato,88,,,,sin_dato,58,15,,,83,sin_dato,,,,6,1,sin_dato,251.0,637.0,657.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,929fc3aaa8cbf1a74fe161af1f0b42103b0d97f5683ba702753865823d53ba2d,2024-05-12 14:06:29,2024-05-12 14:40:37,2024-05-12 14:46:33,CATD,ESCANER,ACTA PREP,0 days 00:34:08,34.13
7548,'211963C0100,'211963C01004,'21,PUEBLA,'155,TEHUACAN,'1963,'01,C,'00,1,4,sin_dato,637,sin_dato,sin_dato,24,,,,sin_dato,95,90,,,34,sin_dato,,,,9,5,sin_dato,257.0,637.0,657.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,cca327499d9f3d0c7a502f939fbf3f9648eea45212af3ec14d007374f69dece1,2024-05-12 14:07:42,2024-05-12 14:42:47,2024-05-12 14:48:43,CATD,ESCANER,ACTA PREP,0 days 00:35:05,35.08
7549,'211964B0100,'211964B01004,'21,PUEBLA,'155,TEHUACAN,'1964,'01,B,'00,1,4,sin_dato,537,sin_dato,sin_dato,15,,,,sin_dato,21,45,,,48,sin_dato,,,,1,3,sin_dato,133.0,537.0,557.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,546660d2de5fc97e4f71e4106cceaef970f5cde64fb9e62ea1550845ff9c8966,2024-05-12 14:08:55,2024-05-12 14:44:29,2024-05-12 14:44:55,CATD,ESCANER,ACTA PREP,0 days 00:35:34,35.57
7550,'211964C0100,'211964C01004,'21,PUEBLA,'155,TEHUACAN,'1964,'01,C,'00,1,4,sin_dato,537,sin_dato,sin_dato,47,,,,sin_dato,42,27,,,49,sin_dato,,,,3,4,sin_dato,172.0,537.0,557.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,1478e7c139b0567a8600bd6460a6fbc935acb855e8b92d2993d5a08c12c68b7b,2024-05-12 14:10:22,2024-05-12 14:45:17,2024-05-12 14:48:32,CATD,ESCANER,ACTA PREP,0 days 00:34:55,34.92
7551,'211965B0100,'211965B01004,'21,PUEBLA,'155,TEHUACAN,'1965,'01,B,'00,1,4,sin_dato,535,sin_dato,sin_dato,41,,,,sin_dato,21,14,,,26,sin_dato,,,,0,4,sin_dato,106.0,535.0,555.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,424bedae796d40e59c2f159f22f91fb5af0f30ae24afd2f466b31d18ccd46119,2024-05-12 14:14:19,2024-05-12 14:50:39,2024-05-12 14:54:31,CATD,ESCANER,ACTA PREP,0 days 00:36:20,36.33
7552,'211966B0100,'211966B01004,'21,PUEBLA,'155,TEHUACAN,'1966,'01,B,'00,1,4,sin_dato,477,sin_dato,sin_dato,67,,,,sin_dato,67,52,,,64,sin_dato,,,,3,3,sin_dato,256.0,477.0,497.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,6b1bdf1efc30c1dfff59898a69ca15c85163733e43ae27126eb53e4a88b17f2a,2024-05-12 14:15:27,2024-05-12 14:50:48,2024-05-12 14:51:35,CATD,ESCANER,ACTA PREP,0 days 00:35:21,35.35
7553,'211966C0100,'211966C01004,'21,PUEBLA,'155,TEHUACAN,'1966,'01,C,'00,1,4,sin_dato,476,sin_dato,sin_dato,0,,,,sin_dato,0,0,,,0,sin_dato,,,,ilegible,ilegible,sin_dato,0.0,476.0,496.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,07a61e9ee14973c0163db786b6b621cef9ad80279ebc2057c02083013e45b2f8,2024-05-12 14:16:44,2024-05-12 14:53:16,2024-05-12 14:54:41,CATD,ESCANER,ACTA PREP,0 days 00:36:32,36.53
7554,'211967B0100,'211967B01004,'21,PUEBLA,'155,TEHUACAN,'1967,'01,B,'00,1,4,sin_dato,571,sin_dato,sin_dato,44,,,,sin_dato,69,84,,,90,sin_dato,,,,5,0,sin_dato,292.0,571.0,591.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,c9a7e5b34a1d8988bde542eee76ec880b91cb095082b86b6594b8afc012fdb46,2024-05-12 14:18:01,2024-05-12 14:52:50,2024-05-12 14:54:22,CATD,ESCANER,ACTA PREP,0 days 00:34:49,34.82
7555,'211967S0100,'211967S01004E,'21,PUEBLA,'155,TEHUACAN,'1967,'01,S,'00,1,4E,sin_dato,sin_dato,sin_dato,sin_dato,87,,,,0,71,71,,,82,0,,,,9,2,sin_dato,322.0,0.0,1000.0, - ,1,F,1d3ca31e2d453b1943bb616608267eb8ff75fe8bd948a171540d02472617a4fa,2024-05-12 14:19:54,2024-05-12 14:55:36,2024-05-12 15:00:29,CATD,ESCANER,ACTA PREP,0 days 00:35:42,35.7
7556,'211967S0200,'211967S02004E,'21,PUEBLA,'155,TEHUACAN,'1967,'02,S,'00,1,4E,sin_dato,sin_dato,sin_dato,sin_dato,94,,,,sin_dato,114,116,,,43,sin_dato,,,,9,5,sin_dato,381.0,0.0,1000.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,e3bfd5b3047323026b49eaca2a4d5e8b1255c618cafdc88ecfc9417d6ba97de0,2024-05-12 14:21:22,2024-05-12 14:58:37,2024-05-12 15:01:55,CATD,ESCANER,ACTA PREP,0 days 00:37:15,37.25
7557,'211968B0100,'211968B01004,'21,PUEBLA,'155,TEHUACAN,'1968,'01,B,'00,1,4,sin_dato,466,sin_dato,sin_dato,63,,,,sin_dato,22,9,,,37,sin_dato,,,,6,3,sin_dato,140.0,466.0,486.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,f93257f6bdb5e597196f1d8818370df267def5dfa8d71b22408b3e2ddae346d6,2024-05-12 14:24:20,2024-05-12 15:04:35,2024-05-12 15:05:20,CATD,ESCANER,ACTA PREP,0 days 00:40:15,40.25
7558,'211968C0100,'211968C01004,'21,PUEBLA,'155,TEHUACAN,'1968,'01,C,'00,1,4,sin_dato,466,sin_dato,sin_dato,66,,,,sin_dato,40,75,,,13,59,,,,4,4,sin_dato,261.0,466.0,486.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,f7216c0f0437f9b718d78837a681b76345ddc7b9cf039100c403c8e082056010,2024-05-12 14:25:40,2024-05-12 14:59:06,2024-05-12 15:02:12,CATD,ESCANER,ACTA PREP,0 days 00:33:26,33.43
7559,'211969B0100,'211969B01004,'21,PUEBLA,'155,TEHUACAN,'1969,'01,B,'00,1,4,sin_dato,638,sin_dato,sin_dato,71,,,,sin_dato,104,36,,,9,sin_dato,,,,9,2,sin_dato,231.0,638.0,658.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,e70ff415a036d42b895cebee7a8f69b49d589e15d0280f8f415bc02ff5d414f9,2024-05-12 14:27:02,2024-05-12 14:59:58,2024-05-12 15:01:39,CATD,ESCANER,ACTA PREP,0 days 00:32:56,32.93
7560,'211970B0100,'211970B01004,'21,PUEBLA,'155,TEHUACAN,'1970,'01,B,'00,1,4,sin_dato,742,sin_dato,sin_dato,111,,,,sin_dato,103,84,,,35,sin_dato,,,,9,1,sin_dato,343.0,742.0,762.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,6896cff63cb1c70bd4fe820ba95d34cc6a951376d47bc02d66b7f3c93b952a76,2024-05-12 14:28:07,2024-05-12 15:02:22,2024-05-12 15:02:58,CATD,ESCANER,ACTA PREP,0 days 00:34:15,34.25
7561,'211970C0100,'211970C01004,'21,PUEBLA,'155,TEHUACAN,'1970,'01,C,'00,1,4,sin_dato,742,sin_dato,sin_dato,49,,,,sin_dato,80,96,,,41,sin_dato,,,,11,3,sin_dato,280.0,742.0,762.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,dc59531a3e4caf072cc9c474654cbf5c1e5db2d83e23e60cf46e0ed47fe7adba,2024-05-12 14:29:19,2024-05-12 15:02:47,2024-05-12 15:12:37,CATD,ESCANER,ACTA PREP,0 days 00:33:28,33.47
7562,'211971B0100,'211971B01004,'21,PUEBLA,'155,TEHUACAN,'1971,'01,B,'00,1,4,sin_dato,612,sin_dato,sin_dato,30,,,,sin_dato,14,64,,,42,sin_dato,,,,9,2,sin_dato,161.0,621.0,641.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,95081982a1710abc26f00760f7acb346d63cf0a91f2402f191f89cdb7c798171,2024-05-12 14:30:28,2024-05-12 15:04:50,2024-05-12 15:12:49,CATD,ESCANER,ACTA PREP,0 days 00:34:22,34.37
7563,'211971C0100,'211971C01004,'21,PUEBLA,'155,TEHUACAN,'1971,'01,C,'00,1,4,sin_dato,621,sin_dato,sin_dato,47,,,,41,24,84,,,22,sin_dato,,,,5,2,sin_dato,225.0,621.0,641.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,8e7960897ff37e20e2b182985570f1a5259f0c5c2b319b345adc525fa3e420cb,2024-05-12 14:31:30,2024-05-12 15:07:21,2024-05-12 15:14:59,CATD,ESCANER,ACTA PREP,0 days 00:35:51,35.85
7564,'211971C0200,'211971C02004,'21,PUEBLA,'155,TEHUACAN,'1971,'02,C,'00,1,4,sin_dato,sin_dato,sin_dato,sin_dato,6,,,,0,58,61,,,100,0,,,,2,3,sin_dato,230.0,620.0,640.0, - ,1,F,e83098e7f0f5254d8a267387800f9e867f085c419d09444743239bea7948f8f7,2024-05-12 14:37:14,2024-05-12 15:11:13,2024-05-12 15:19:52,CATD,ESCANER,ACTA PREP,0 days 00:33:59,33.98
7565,'211971C0300,'211971C03004,'21,PUEBLA,'155,TEHUACAN,'1971,'03,C,'00,1,4,sin_dato,620,sin_dato,sin_dato,20,,,,sin_dato,69,38,,,76,sin_dato,,,,3,3,sin_dato,209.0,620.0,640.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,c06de426d94b7695ce1743e79557d63ac8ce830ddfeb962bf52ce848ec8a195e,2024-05-12 14:38:20,2024-05-12 15:17:46,2024-05-12 15:20:24,CATD,ESCANER,ACTA PREP,0 days 00:39:26,39.43
7566,'211971C0400,'211971C04004,'21,PUEBLA,'155,TEHUACAN,'1971,'04,C,'00,1,4,sin_dato,620,sin_dato,sin_dato,58,,,,sin_dato,20,85,,,22,sin_dato,,,,4,1,sin_dato,190.0,620.0,640.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,6aa57f61eef756d64a7c8baa9e039df2910daebe91e8492e6de4b89d17e4d51d,2024-05-12 14:40:34,2024-05-12 15:14:59,2024-05-12 15:15:33,CATD,ESCANER,ACTA PREP,0 days 00:34:25,34.42
7567,'211972B0100,'211972B01004,'21,PUEBLA,'155,TEHUACAN,'1972,'01,B,'00,1,4,sin_dato,665,sin_dato,sin_dato,34,,,,sin_dato,60,32,,,92,sin_dato,,,,2,3,sin_dato,223.0,665.0,685.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,bad2bfcb338ddb5b18c1b92a0c6fcfc7b2b6cb46253c4f1fb808a04b3b75153b,2024-05-12 14:42:39,2024-05-12 15:15:26,2024-05-12 15:25:31,CATD,ESCANER,ACTA PREP,0 days 00:32:47,32.78
7568,'211972C0100,'211972C01004,'21,PUEBLA,'155,TEHUACAN,'1972,'01,C,'00,1,4,sin_dato,665,sin_dato,sin_dato,0,,,,sin_dato,0,0,,,0,sin_dato,,,,0,0,sin_dato,0.0,665.0,685.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,f2025274a64e3ecc0ea67821dced67637d0324c0d29ba89a6162c0855ef62129,2024-05-12 14:44:01,2024-05-12 15:15:04,2024-05-12 15:16:11,CATD,ESCANER,ACTA PREP,0 days 00:31:03,31.05
7569,'211973B0100,'211973B01004,'21,PUEBLA,'155,TEHUACAN,'1973,'01,B,'00,1,4,sin_dato,659,sin_dato,sin_dato,66,,,,sin_dato,68,14,,,98,sin_dato,,,,3,1,sin_dato,250.0,659.0,679.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,aa6161a434ce4a17646dc1f233f9ed5c6fd95914d4e471687ba27be5008d19db,2024-05-12 14:45:06,2024-05-12 15:15:47,2024-05-12 15:16:23,CATD,ESCANER,ACTA PREP,0 days 00:30:41,30.68
7570,'211973C0100,'211973C01004,'21,PUEBLA,'155,TEHUACAN,'1973,'01,C,'00,1,4,sin_dato,658,sin_dato,sin_dato,5,,,,sin_dato,3,46,,,29,sin_dato,,,,5,3,sin_dato,91.0,658.0,678.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,f1b55e5accc0d682df0fc9de947891caf40ad5723336ebaf97b3dae181870397,2024-05-12 14:46:17,2024-05-12 15:17:28,2024-05-12 15:28:03,CATD,ESCANER,ACTA PREP,0 days 00:31:11,31.18
7571,'211974B0100,'211974B01004,'21,PUEBLA,'155,TEHUACAN,'1974,'01,B,'00,1,4,sin_dato,652,sin_dato,sin_dato,73,,,,sin_dato,53,86,,,84,sin_dato,,,,4,2,sin_dato,302.0,652.0,672.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,32133f0f80cdd043198aeb2fdac984769d2c57dede5fd15b73af067c78da0e32,2024-05-12 14:48:06,2024-05-12 15:19:09,2024-05-12 15:28:51,CATD,ESCANER,ACTA PREP,0 days 00:31:03,31.05
7572,'211975B0100,'211975B01004,'21,PUEBLA,'155,TEHUACAN,'1975,'01,B,'00,1,4,sin_dato,395,sin_dato,sin_dato,11,,,,sin_dato,55,21,,,64,sin_dato,,,,3,2,sin_dato,156.0,395.0,415.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,30907a14618a5941a7864c32aef479e22465e4bc21380feee126c8695392e3b5,2024-05-12 14:49:12,2024-05-12 15:19:39,2024-05-12 15:22:56,CATD,ESCANER,ACTA PREP,0 days 00:30:27,30.45
7573,'211975C0100,'211975C01004,'21,PUEBLA,'155,TEHUACAN,'1975,'01,C,'00,1,4,sin_dato,394,sin_dato,sin_dato,58,,,,sin_dato,16,55,,,13,sin_dato,,,,5,3,sin_dato,150.0,394.0,414.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,e5508ed594a9f5c0e9b350bfe43e9385aab63035b37b29642443a16cfcc65094,2024-05-12 14:50:21,2024-05-12 15:21:57,2024-05-12 15:22:30,CATD,ESCANER,ACTA PREP,0 days 00:31:36,31.6
7574,'211976B0100,'211976B01004,'21,PUEBLA,'155,TEHUACAN,'1976,'01,B,'00,1,4,sin_dato,613,sin_dato,sin_dato,92,,,,sin_dato,91,70,,,36,sin_dato,,,,8,0,sin_dato,297.0,613.0,633.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,5a82ad19e60d643b0647a854119a0e836432ad3e2a4d0522e1f3fb8bb52f16cf,2024-05-12 14:51:25,2024-05-12 15:24:37,2024-05-12 15:31:47,CATD,ESCANER,ACTA PREP,0 days 00:33:12,33.2
7575,'211976C0100,'211976C01004,'21,PUEBLA,'155,TEHUACAN,'1976,'01,C,'00,1,4,sin_dato,sin_dato,sin_dato,sin_dato,69,,,,0,0,81,,,30,0,,,,0,2,sin_dato,182.0,612.0,632.0, - ,1,F,3d79905212b03ba3525091ef21d7d47b47b2b13a3a067a8eb8f0abf2b989cb14,2024-05-12 14:52:32,2024-05-12 15:23:10,2024-05-12 15:31:51,CATD,ESCANER,ACTA PREP,0 days 00:30:38,30.63
7576,'211976C0200,'211976C02004,'21,PUEBLA,'155,TEHUACAN,'1976,'02,C,'00,1,4,sin_dato,612,sin_dato,sin_dato,6,,,,sin_dato,7,55,,,35,sin_dato,,,,4,4,sin_dato,111.0,612.0,632.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,b95ba79f5820956f3b5b6897a4fe39efee298153dfc2660ed071ea65881ac4ca,2024-05-12 14:54:45,2024-05-12 15:26:34,2024-05-12 15:28:13,CATD,ESCANER,ACTA PREP,0 days 00:31:49,31.82
7577,'211976C0300,'211976C03004,'21,PUEBLA,'155,TEHUACAN,'1976,'03,C,'00,1,4,sin_dato,612,sin_dato,sin_dato,6,,,,sin_dato,7,55,,,35,sin_dato,,,,4,4,sin_dato,111.0,612.0,632.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,ca24dc4f0de57ea6d86690beb8fadff1e54abe65c7110a73b8b5b8f6a256cb60,2024-05-12 14:56:40,2024-05-12 15:26:41,2024-05-12 15:29:23,CATD,ESCANER,ACTA PREP,0 days 00:30:01,30.02
7578,'211977B0100,'211977B01004,'21,PUEBLA,'155,TEHUACAN,'1977,'01,B,'00,1,4,sin_dato,503,sin_dato,sin_dato,32,,,,sin_dato,50,67,,,34,sin_dato,,,,1,2,sin_dato,186.0,503.0,523.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,a2dfd750670a5af5fea09c195857a91aa15aeb625840b5edc646821969113a11,2024-05-12 15:00:21,2024-05-12 15:26:48,2024-05-12 15:27:16,CATD,ESCANER,ACTA PREP,0 days 00:26:27,26.45
7579,'211977C0100,'211977C01004,'21,PUEBLA,'155,TEHUACAN,'1977,'01,C,'00,1,4,sin_dato,503,sin_dato,sin_dato,19,,,,sin_dato,58,53,,,28,sin_dato,,,,3,2,sin_dato,163.0,503.0,523.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,46ffcc54af84006191cfe992345c719013a318a99a224c4c59823982c9bfd74a,2024-05-12 15:01:19,2024-05-12 15:27:38,2024-05-12 15:38:35,CATD,ESCANER,ACTA PREP,0 days 00:26:19,26.32
7580,'211978B0100,'211978B01004,'21,PUEBLA,'155,TEHUACAN,'1978,'01,B,'00,1,4,sin_dato,707,sin_dato,sin_dato,71,,,,sin_dato,60,80,,,65,sin_dato,,,,7,2,sin_dato,285.0,707.0,727.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,83061fd7451859d512210a0ec34f98a40717616c6f6285eda14194b7615e985f,2024-05-12 15:02:28,2024-05-12 15:29:01,2024-05-12 15:30:15,CATD,ESCANER,ACTA PREP,0 days 00:26:33,26.55
7581,'211978C0100,'211978C01004,'21,PUEBLA,'155,TEHUACAN,'1978,'01,C,'00,1,4,sin_dato,sin_dato,sin_dato,sin_dato,17,,,,0,7,94,,,109,0,,,,6,1,sin_dato,234.0,707.0,727.0, - ,1,F,e2739fe234ea2032704fc874e08347167be8286f5dfa14bd3f1310dcc4c307e8,2024-05-12 15:03:49,2024-05-12 15:29:30,2024-05-12 15:38:42,CATD,ESCANER,ACTA PREP,0 days 00:25:41,25.68
7582,'211978C0200,'211978C02004,'21,PUEBLA,'155,TEHUACAN,'1978,'02,C,'00,1,4,sin_dato,706,sin_dato,sin_dato,29,,,,72,114,51,,,88,sin_dato,,,,0,5,sin_dato,359.0,706.0,726.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,8cdc57ab6be23b856dadc38d2a8229a0142db77e828652135cfc5712f11ffd76,2024-05-12 13:12:00,2024-05-12 13:33:47,2024-05-12 13:35:17,CATD,ESCANER,ACTA PREP,0 days 00:21:47,21.78
7583,'211979B0100,'211979B01004,'21,PUEBLA,'155,TEHUACAN,'1979,'01,B,'00,1,4,sin_dato,548,sin_dato,sin_dato,71,,,,74,37,79,,,63,sin_dato,,,,6,4,sin_dato,334.0,548.0,568.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,6670fd7509021cb310ae6edac9b01df69f83965c7c1cfebbac76603d69df0e7a,2024-05-12 13:13:45,2024-05-12 13:32:56,2024-05-12 13:33:35,CATD,ESCANER,ACTA PREP,0 days 00:19:11,19.18
7584,'211979C0100,'211979C01004,'21,PUEBLA,'155,TEHUACAN,'1979,'01,C,'00,1,4,sin_dato,548,sin_dato,sin_dato,30,,,,10,19,77,,,69,sin_dato,,,,7,1,sin_dato,213.0,548.0,568.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,af1995d04051e43b54e624804fa94341d180109546677724c192b67fc1dd46e2,2024-05-12 13:14:42,2024-05-12 13:33:34,2024-05-12 13:46:38,CATD,ESCANER,ACTA PREP,0 days 00:18:52,18.87
7585,'211979C0200,'211979C02004,'21,PUEBLA,'155,TEHUACAN,'1979,'02,C,'00,1,4,sin_dato,547,sin_dato,sin_dato,53,,,,58,15,50,,,56,sin_dato,,,,5,1,sin_dato,238.0,547.0,567.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,c15219750b13d76eddfbaa19c303c1ec004b7f6e83d3105c2eb029b46cc9ad33,2024-05-12 13:16:25,2024-05-12 13:36:06,2024-05-12 13:36:43,CATD,ESCANER,ACTA PREP,0 days 00:19:41,19.68
7586,'211980B0100,'211980B01004,'21,PUEBLA,'155,TEHUACAN,'1980,'01,B,'00,1,4,sin_dato,453,sin_dato,sin_dato,7,,,,42,64,4,,,8,sin_dato,,,,0,2,sin_dato,127.0,453.0,473.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,c371ce2e21f47d9e62666192ffc226b6bda67cb4349ffc0037bec3f9dffc0c39,2024-05-12 13:17:14,2024-05-12 13:35:58,2024-05-12 13:37:01,CATD,ESCANER,ACTA PREP,0 days 00:18:44,18.73
7587,'211980C0100,'211980C01004,'21,PUEBLA,'155,TEHUACAN,'1980,'01,C,'00,1,4,sin_dato,452,sin_dato,sin_dato,58,,,,58,23,10,,,63,sin_dato,,,,6,2,sin_dato,220.0,452.0,472.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,b00b8ce3f63804e067e7e37d0b4f5044ed173291ec1acb7965b696d5af27993f,2024-05-12 13:18:10,2024-05-12 13:37:32,2024-05-12 13:47:31,CATD,ESCANER,ACTA PREP,0 days 00:19:22,19.37
7588,'211981B0100,'211981B01004,'21,PUEBLA,'155,TEHUACAN,'1981,'01,B,'00,1,4,sin_dato,547,sin_dato,sin_dato,55,,,,69,43,12,,,30,sin_dato,,,,5,2,sin_dato,216.0,547.0,567.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,881d9a29fdfece1c44cdd54b969a76b92dc87363dd7719e4b6fe51c19998e63a,2024-05-12 13:18:59,2024-05-12 13:38:08,2024-05-12 13:39:07,CATD,ESCANER,ACTA PREP,0 days 00:19:09,19.15
7589,'211981C0100,'211981C01004,'21,PUEBLA,'155,TEHUACAN,'1981,'01,C,'00,1,4,sin_dato,546,sin_dato,sin_dato,23,,,,20,80,35,,,48,sin_dato,,,,7,0,sin_dato,213.0,546.0,566.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,1d8a9a4c5d861dd0957d15f9b2ec893edd81e569c3c375b2a4c34f66f8b1d3a8,2024-05-12 13:19:53,2024-05-12 13:39:08,2024-05-12 13:40:19,CATD,ESCANER,ACTA PREP,0 days 00:19:15,19.25
7590,'211982B0100,'211982B01004,'21,PUEBLA,'155,TEHUACAN,'1982,'01,B,'00,1,4,sin_dato,474,sin_dato,sin_dato,35,,,,70,36,26,,,6,0,,,,2,3,sin_dato,178.0,474.0,494.0, - ,1,F,68f5084e2dd63d850d1b4df976b22097227724e5f705af2cb4d64af7c4eedf95,2024-05-12 13:20:44,2024-05-12 13:39:53,2024-05-12 13:45:36,CATD,ESCANER,ACTA PREP,0 days 00:19:09,19.15
7591,'211982C0100,'211982C01004,'21,PUEBLA,'155,TEHUACAN,'1982,'01,C,'00,1,4,-,-,-,-,-,,,,-,-,-,,,-,-,,,,-,-,-,0.0,473.0,493.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
7592,'211983B0100,'211983B01004,'21,PUEBLA,'155,TEHUACAN,'1983,'01,B,'00,1,4,sin_dato,602,sin_dato,sin_dato,37,,,,4,62,39,,,68,sin_dato,,,,7,4,sin_dato,221.0,602.0,622.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,9b68defb3ee582dd4d7d1811a0d4aa8570c8ad61232eed7031208249b6a42dc3,2024-05-12 13:22:22,2024-05-12 13:40:58,2024-05-12 13:43:10,CATD,ESCANER,ACTA PREP,0 days 00:18:36,18.6
