ID_ENTIDAD,ID_DISTRITO_LOCAL,PARTIDO_CI,CANDIDATURA_PROPIETARIA,CANDIDATURA_SUPLENTE
21,022,C_PT_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PT_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PVEM_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PVEM_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PVEM_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PT_PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PT_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PT_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PT_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PVEM_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PVEM_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PVEM_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,PAN,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,MRPP,,
21,023,SEHHP,,
21,023,CI1,,
21,023,CI2,,
21,023,C_PAN_PRI_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PAN_PRI_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PAN_PRI_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PAN_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PRI_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PAN_PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PAN_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PAN_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PRI_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PRI_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PT_PVEM_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PT_PVEM_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PT_PVEM_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PT_PVEM_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PT_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PVEM_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PT_PVEM_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PT_PVEM_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PT_PVEM_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PT_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PT_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PT_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PVEM_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PVEM_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PVEM_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PT_PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PT_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PT_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PT_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PVEM_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PVEM_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_PVEM_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,023,C_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,PAN,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,MRPP,,
21,024,SEHHP,,
21,024,CI1,,
21,024,CI2,,
21,024,C_PAN_PRI_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PAN_PRI_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PAN_PRI_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PAN_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PRI_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PAN_PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PAN_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PAN_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PRI_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PRI_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PT_PVEM_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PT_PVEM_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PT_PVEM_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PT_PVEM_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PT_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PVEM_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PT_PVEM_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PT_PVEM_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PT_PVEM_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PT_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PT_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PT_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PVEM_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PVEM_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PVEM_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PT_PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PT_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PT_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PT_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PVEM_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PVEM_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_PVEM_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,024,C_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,PAN,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,MRPP,,
21,025,SEHHP,,
21,025,CI1,,
21,025,CI2,,
21,025,C_PAN_PRI_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PAN_PRI_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PAN_PRI_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PAN_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PRI_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PAN_PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PAN_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PAN_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PRI_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PRI_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PT_PVEM_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PT_PVEM_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PT_PVEM_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PT_PVEM_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PT_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PVEM_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PT_PVEM_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PT_PVEM_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PT_PVEM_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PT_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PT_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PT_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PVEM_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PVEM_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PVEM_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PT_PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PT_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PT_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PT_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PVEM_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PVEM_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_PVEM_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,025,C_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,PAN,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,MRPP,,
21,026,SEHHP,,
21,026,CI1,,
21,026,CI2,,
21,026,C_PAN_PRI_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PAN_PRI_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PAN_PRI_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PAN_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PRI_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PAN_PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PAN_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PAN_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PRI_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PRI_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PT_PVEM_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PT_PVEM_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PT_PVEM_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PT_PVEM_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PT_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PVEM_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PT_PVEM_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PT_PVEM_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PT_PVEM_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PT_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PT_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PT_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PVEM_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PVEM_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PVEM_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PT_PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PT_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PT_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PT_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PVEM_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PVEM_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_PVEM_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,C_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
