AYUNTAMIENTOS
12/05/2024 19:56 (UTC-6)

ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
8350,2114,13,2101,25.1616,1900,22.7544,0.0000,201.0,1146189,523486.0,517909.0,45.6718

CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_MUNICIPIO,MUNICIPIO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MOR,NAP,FXMP,SEHHP,CAND_IND_1,CAND_IND_2,C_PT_MOR,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
'212868C0100,'212868C01004,'21,PUEBLA,'115,PUEBLA,'2868,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,637,657,-,-,-,-,-,-,-,-,-,-
'212868C0200,'212868C02004,'21,PUEBLA,'115,PUEBLA,'2868,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,637,657,-,-,-,-,-,-,-,-,-,-
'210061B0100,'210061B01004,'21,PUEBLA,'005,ACTEOPAN,'0061,'01,B,'00,1,4,-,-,-,-,,,-,-,-,-,-,-,,-,,,,-,-,-,-,0,520,540,-,-,-,-,-,-,-,-,-,-
'210061C0100,'210061C01004,'21,PUEBLA,'005,ACTEOPAN,'0061,'01,C,'00,1,4,-,-,-,-,,,-,-,-,-,-,-,,-,,,,-,-,-,-,0,520,540,-,-,-,-,-,-,-,-,-,-
'210062B0100,'210062B01004,'21,PUEBLA,'005,ACTEOPAN,'0062,'01,B,'00,1,4,-,-,-,-,,,-,-,-,-,-,-,,-,,,,-,-,-,-,0,654,674,-,-,-,-,-,-,-,-,-,-
'210063B0100,'210063B01004,'21,PUEBLA,'005,ACTEOPAN,'0063,'01,B,'00,2,4,-,-,-,-,,,-,-,-,-,-,-,,-,,,,-,-,-,-,0,484,504,-,-,-,-,-,-,-,-,-,-
'210063E0100,'210063E01004,'21,PUEBLA,'005,ACTEOPAN,'0063,'01,E,'00,2,4,-,-,-,-,,,-,-,-,-,-,-,,-,,,,-,-,-,-,0,141,161,-,-,-,-,-,-,-,-,-,-
'210154B0100,'210154B01004,'21,PUEBLA,'019,ATLIXCO,'0154,'01,B,'00,1,4,sin_dato,274,sin_dato,sin_dato,,39,30,,39,27,24,,0,,sin_dato,,,,2,1,sin_dato,162.0,731,751,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,a88e1ba75e601fad7b126867738a13dacd150d32a1d8fc96ac0b3b979b277dc5,12/05/2024 11:42:29,12/05/2024 11:46:35,12/05/2024 11:48:09,CATD,ESCANER,ACTA PREP
'210154C0100,'210154C01004,'21,PUEBLA,'019,ATLIXCO,'0154,'01,C,'00,1,4,sin_dato,730,sin_dato,sin_dato,,35,3,,19,32,12,,89,,sin_dato,,,,10,0,sin_dato,200.0,730,750,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,f24781d6eb1fdf2bda2353c6d85ac12f70436f1501c0f22678592b1b9baa9653,12/05/2024 11:22:24,12/05/2024 11:23:29,12/05/2024 11:26:09,CATD,ESCANER,ACTA PREP
'210154C0200,'210154C02004,'21,PUEBLA,'019,ATLIXCO,'0154,'02,C,'00,1,4,sin_dato,sin_dato,sin_dato,sin_dato,,0,0,,0,0,0,,0,,0,,,,0,0,sin_dato,0,730,750, - ,1,F,c79e60710109506b975c2aac06b07c5a43032abee7f99392ed1adb21e821e024,12/05/2024 14:38:52,12/05/2024 15:12:42,12/05/2024 15:20:43,CATD,ESCANER,ACTA PREP
'210155B0100,'210155B01004,'21,PUEBLA,'019,ATLIXCO,'0155,'01,B,'00,1,4,sin_acta,sin_acta,sin_acta,sin_acta,,sin_acta,sin_acta,,sin_acta,sin_acta,sin_acta,,sin_acta,,sin_acta,,,,sin_acta,sin_acta,sin_acta,0,274,294,SIN ACTA POR PAQUETE NO ENTREGADO,0,N/A,N/A,N/A,N/A,N/A,CATD,ESCANER,N/A
'210156B0100,'210156B01004,'21,PUEBLA,'019,ATLIXCO,'0156,'01,B,'00,1,4,sin_dato,192,sin_dato,sin_dato,,4,13,,23,26,5,,16,,sin_dato,,,,1,0,sin_dato,88.0,192,212,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,afabd60421fc6583e8332eb9ed3c2fcefde6e96157d548e484d2effb5c6785fb,12/05/2024 14:58:03,12/05/2024 15:27:37,12/05/2024 15:29:13,CATD,ESCANER,ACTA PREP
'210157B0100,'210157B01004,'21,PUEBLA,'019,ATLIXCO,'0157,'01,B,'00,1,4,sin_dato,746,sin_dato,sin_dato,,35,36,,47,64,32,,53,,sin_dato,,,,6,2,sin_dato,275.0,746,766,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,d439e32017096d03786b100b6436b05c7c62d2cbf8a325ab17b1abd768a075f2,12/05/2024 15:01:43,12/05/2024 15:27:43,12/05/2024 15:28:35,CATD,ESCANER,ACTA PREP
'210158B0100,'210158B01004,'21,PUEBLA,'019,ATLIXCO,'0158,'01,B,'00,2,4,sin_dato,545,sin_dato,sin_dato,,42,72,,49,18,44,,48,,sin_dato,,,,4,4,sin_dato,281.0,545,565,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,56a18c38ecb83c7b9201e09a6b8b76953146d402d41188083b85536e11e9897c,12/05/2024 11:53:00,12/05/2024 11:56:37,12/05/2024 11:58:58,CATD,ESCANER,ACTA PREP
'210158C0100,'210158C01004,'21,PUEBLA,'019,ATLIXCO,'0158,'01,C,'00,2,4,sin_dato,545,sin_dato,sin_dato,,76,11,,54,19,72,,43,,sin_dato,,,,2,3,sin_dato,280.0,545,565,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,776289726de5502af4d027cca480ac32a3053534851537353a6815a3e4e2d388,12/05/2024 15:33:09,12/05/2024 15:47:30,12/05/2024 15:49:02,CATD,ESCANER,ACTA PREP
'210158C0200,'210158C02004,'21,PUEBLA,'019,ATLIXCO,'0158,'02,C,'00,2,4,sin_dato,544,sin_dato,sin_dato,,61,20,,60,32,3,,75,,sin_dato,,,,6,1,sin_dato,258.0,544,564,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,e6480da3251edbd1e616648e71e476f5d4fd317000643e83dab0b9bf976fd29f,12/05/2024 15:03:26,12/05/2024 15:29:00,12/05/2024 15:30:21,CATD,ESCANER,ACTA PREP
'210159B0100,'210159B01004,'21,PUEBLA,'019,ATLIXCO,'0159,'01,B,'00,2,4,sin_dato,574,sin_dato,sin_dato,,sin_dato,sin_dato,,43,35,33,,sin_dato,,53,,,,4,2,sin_dato,170.0,574,594,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,31d6d16acb6249f4daaa863427445ce938008a68b37e44d9ed187b9cbb8225b6,12/05/2024 12:12:06,12/05/2024 12:12:52,12/05/2024 12:45:30,CATD,ESCANER,ACTA PREP
'210159C0100,'210159C01004,'21,PUEBLA,'019,ATLIXCO,'0159,'01,C,'00,2,4,sin_dato,573,sin_dato,sin_dato,,35,56,,74,80,71,,49,,sin_dato,,,,1,3,sin_dato,369.0,573,593,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,ac674c245965fa59d627b1f20b1cc6d527036cf3622a1ace6aee3b67999315b2,12/05/2024 12:14:29,12/05/2024 12:16:39,12/05/2024 12:48:42,CATD,ESCANER,ACTA PREP
'210159C0200,'210159C02004,'21,PUEBLA,'019,ATLIXCO,'0159,'02,C,'00,2,4,sin_dato,573,sin_dato,sin_dato,,59,73,,31,66,50,,64,,sin_dato,,,,1,1,sin_dato,345.0,573,593,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,e5d81e62a188181e3fd7f682abfa0fbe98f8c2cab9e9e834a18d2b204508808f,12/05/2024 12:18:49,12/05/2024 12:25:17,12/05/2024 12:26:19,CATD,ESCANER,ACTA PREP
'210159C0300,'210159C03004,'21,PUEBLA,'019,ATLIXCO,'0159,'03,C,'00,2,4,sin_dato,573,sin_dato,sin_dato,,74,86,,16,72,39,,26,,sin_dato,,,,6,1,sin_dato,320.0,573,593,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,7629247aa3bfdb7a6a3d03e29b522ad723fadfd71c7f915f7a71e999e22fe0e8,12/05/2024 17:06:44,12/05/2024 17:07:24,12/05/2024 17:08:00,CATD,ESCANER,ACTA PREP
'210160B0100,'210160B01004,'21,PUEBLA,'019,ATLIXCO,'0160,'01,B,'00,1,4,sin_dato,703,sin_dato,sin_dato,,35,34,,75,22,62,,30,,sin_dato,,,,1,2,sin_dato,261.0,703,723,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,dcef000b7a88a55468a259618f6283b709dc285c0b54643d56c3efd5f901ada6,12/05/2024 12:32:39,12/05/2024 12:49:21,12/05/2024 12:52:28,CATD,ESCANER,ACTA PREP
'210160C0100,'210160C01004,'21,PUEBLA,'019,ATLIXCO,'0160,'01,C,'00,1,4,sin_dato,703,sin_dato,sin_dato,,75,30,,12,52,66,,43,,sin_dato,,,,1,2,sin_dato,281.0,703,723,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,cfe58d6a86fb3d2640167bca7e2d0f337bb6b56356c802928f573bd0711d04fe,12/05/2024 15:05:17,12/05/2024 15:30:15,12/05/2024 15:38:42,CATD,ESCANER,ACTA PREP
'210160C0200,'210160C02004,'21,PUEBLA,'019,ATLIXCO,'0160,'02,C,'00,1,4,sin_acta,sin_acta,sin_acta,sin_acta,,sin_acta,sin_acta,,sin_acta,sin_acta,sin_acta,,sin_acta,,sin_acta,,,,sin_acta,sin_acta,sin_acta,0,702,722,SIN ACTA POR PAQUETE NO ENTREGADO,0,N/A,N/A,N/A,N/A,N/A,CATD,ESCANER,N/A
'210160C0300,'210160C03004,'21,PUEBLA,'019,ATLIXCO,'0160,'03,C,'00,1,4,sin_dato,702,sin_dato,sin_dato,,38,53,,52,24,16,,38,,sin_dato,,,,2,0,sin_dato,223.0,702,722,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,9121e0042a1771385890ff8feec79d5baef1c3a72f7606ee46bdc2dbf45b94f9,12/05/2024 12:39:49,12/05/2024 12:56:05,12/05/2024 12:57:45,CATD,ESCANER,ACTA PREP
'210160C0400,'210160C04004,'21,PUEBLA,'019,ATLIXCO,'0160,'04,C,'00,1,4,sin_dato,702,sin_dato,sin_dato,,37,42,,44,48,71,,87,,sin_dato,,,,1,2,sin_dato,332.0,702,722,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,a194939e95947891ce8e31663fa7efeead3e15bfa12064791b5ab29263b6fc37,12/05/2024 15:13:43,12/05/2024 15:33:43,12/05/2024 15:39:27,CATD,ESCANER,ACTA PREP
'210160C0500,'210160C05004,'21,PUEBLA,'019,ATLIXCO,'0160,'05,C,'00,1,4,sin_dato,702,sin_dato,sin_dato,,77,20,,36,49,64,,57,,sin_dato,,,,4,0,sin_dato,307.0,702,722,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,6a146144c32dbdc360b2bd5d21157e119c6aabcb683cd49251a066d5f1900b2f,12/05/2024 15:07:17,12/05/2024 15:31:23,12/05/2024 15:32:50,CATD,ESCANER,ACTA PREP
'210160C0600,'210160C06004,'21,PUEBLA,'019,ATLIXCO,'0160,'06,C,'00,1,4,sin_dato,702,sin_dato,sin_dato,,100,81,,52,20,58,,30,,sin_dato,,,,3,4,sin_dato,348.0,702,722,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,ade069fb4099e9ff47a96bdb3050b5cb29bc4397450960a8b5412316423374bf,12/05/2024 12:49:24,12/05/2024 13:06:42,12/05/2024 13:10:02,CATD,ESCANER,ACTA PREP
'210160C0700,'210160C07004,'21,PUEBLA,'019,ATLIXCO,'0160,'07,C,'00,1,4,sin_dato,702,sin_dato,sin_dato,,72,70,,12,44,69,,77,,sin_dato,,,,3,3,sin_dato,350.0,702,722,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,91e426d4da0d301575b2b3856374f65d75888df81fbd715ccd78be8ac5c76fb9,12/05/2024 15:17:13,12/05/2024 15:37:18,12/05/2024 15:38:26,CATD,ESCANER,ACTA PREP
'210160C0800,'210160C08004,'21,PUEBLA,'019,ATLIXCO,'0160,'08,C,'00,1,4,sin_dato,702,sin_dato,sin_dato,,77,20,,36,49,64,,57,,sin_dato,,,,4,0,sin_dato,307.0,702,722,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,241185f1bf6451dd82a29568ff444b52a8332955e5ca3756d4c358acd5d72e09,12/05/2024 16:44:07,12/05/2024 16:44:51,12/05/2024 16:46:13,CATD,ESCANER,ACTA PREP
'210160C0900,'210160C09004,'21,PUEBLA,'019,ATLIXCO,'0160,'09,C,'00,1,4,sin_dato,702,sin_dato,323,,100,81,,52,20,58,,30,,0,,,,3,4,sin_dato,348.0,702,722, - ,1,F,7dd37de2acd7fef7d8ccb7ecc347e579c1634d1b1564b4b4d3f7da0f02ac59cb,12/05/2024 17:17:12,12/05/2024 17:18:04,12/05/2024 17:24:34,CATD,ESCANER,ACTA PREP
'210161B0100,'210161B01004,'21,PUEBLA,'019,ATLIXCO,'0161,'01,B,'00,1,4,sin_dato,664,sin_dato,sin_dato,,66,53,,54,33,71,,62,,sin_dato,,,,1,5,sin_dato,345.0,664,684,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,ee49d4da3cc75663374b47cf95628a5854a11ac46e5aef68ca84bd383eb168ad,12/05/2024 13:04:41,12/05/2024 13:23:26,12/05/2024 13:24:44,CATD,ESCANER,ACTA PREP
'210161C0100,'210161C01004,'21,PUEBLA,'019,ATLIXCO,'0161,'01,C,'00,1,4,sin_dato,663,sin_dato,sin_dato,,0,0,,0,0,0,,0,,sin_dato,,,,6,4,sin_dato,10.0,663,683,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,fd0eacd0b4a20fb5d9c029161c2e21c3638461a715d892800ffd7034b867efa6,12/05/2024 16:52:10,12/05/2024 16:53:05,12/05/2024 16:55:00,CATD,ESCANER,ACTA PREP
'210162B0100,'210162B01004,'21,PUEBLA,'019,ATLIXCO,'0162,'01,B,'00,1,4,sin_dato,684,sin_dato,sin_dato,,65,69,,33,47,41,,10,,sin_dato,,,,2,2,sin_dato,269.0,685,705,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,5b71bae4d64283d2b5b95ea51478093b24447ffc15282ea159ca282981ab5bcf,12/05/2024 13:12:59,12/05/2024 13:32:30,12/05/2024 13:32:59,CATD,ESCANER,ACTA PREP
'210162C0100,'210162C01004,'21,PUEBLA,'019,ATLIXCO,'0162,'01,C,'00,1,4,sin_dato,684,sin_dato,sin_dato,,65,69,,33,47,41,,10,,sin_dato,,,,2,2,sin_dato,269.0,684,704,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,6b713470af46e6e9dd9552fb920e9ac3039175d27c937e4007d82269473388db,12/05/2024 16:53:15,12/05/2024 16:53:48,12/05/2024 16:54:09,CATD,ESCANER,ACTA PREP
'210164B0100,'210164B01004,'21,PUEBLA,'019,ATLIXCO,'0164,'01,B,'00,1,4,sin_dato,716,sin_dato,sin_dato,,0,0,,0,0,0,,0,,sin_dato,,,,6,4,sin_dato,10.0,716,736,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,a49674e2f92cdf32c9ff34a13e414789e3cf5e8de218fa630fd64c130729b55b,12/05/2024 13:15:38,12/05/2024 13:35:04,12/05/2024 13:35:44,CATD,ESCANER,ACTA PREP
'210164C0100,'210164C01004,'21,PUEBLA,'019,ATLIXCO,'0164,'01,C,'00,1,4,sin_dato,716,sin_dato,sin_dato,,66,77,,31,72,77,,76,,sin_dato,,,,sin_dato,sin_dato,sin_dato,399.0,716,736,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,fc881fce8b69469e802141f545e89f545c2ec3851976db57728d94ee722a54ff,12/05/2024 17:03:27,12/05/2024 17:04:09,12/05/2024 17:04:39,CATD,ESCANER,ACTA PREP
'210164C0200,'210164C02004,'21,PUEBLA,'019,ATLIXCO,'0164,'02,C,'00,1,4,sin_dato,715,sin_dato,sin_dato,,74,8,,37,15,36,,79,,sin_dato,,,,6,2,sin_dato,257.0,715,735,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,fb76476ad984a2a6f33c94edcc6fccd9ca744fd28a291a2fcfe19c635324d6c1,12/05/2024 13:21:04,12/05/2024 13:39:34,12/05/2024 13:40:34,CATD,ESCANER,ACTA PREP
'210164C0300,'210164C03004,'21,PUEBLA,'019,ATLIXCO,'0164,'03,C,'00,1,4,sin_dato,715,sin_dato,sin_dato,,43,19,,23,80,36,,32,,sin_dato,,,,6,0,sin_dato,239.0,715,735,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,005ec3a697d425ffe603f845c28eac0286d7a681069dca77138eeb196238f0e3,12/05/2024 13:24:42,12/05/2024 13:43:56,12/05/2024 13:51:18,CATD,ESCANER,ACTA PREP
'210165B0100,'210165B01004,'21,PUEBLA,'019,ATLIXCO,'0165,'01,B,'00,1,4,sin_dato,676,sin_dato,sin_dato,,79,7,,10,83,75,,23,,sin_dato,,,,7,2,sin_dato,286.0,676,696,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,bd1ef2adedf70e6b0087e0751c7052f72ae22cde6294a0379d96a972d5bd4f5c,12/05/2024 17:02:18,12/05/2024 17:03:38,12/05/2024 17:04:46,CATD,ESCANER,ACTA PREP
'210165C0100,'210165C01004,'21,PUEBLA,'019,ATLIXCO,'0165,'01,C,'00,1,4,sin_dato,676,sin_dato,sin_dato,,73,28,,73,60,82,,21,,sin_dato,,,,1,2,sin_dato,340.0,676,696,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,69cba4cfe947a145660b1ecdb8c581a03cbaded21c68318ebef6f93cfbafd041,12/05/2024 17:01:07,12/05/2024 17:01:57,12/05/2024 17:02:28,CATD,ESCANER,ACTA PREP
'210165C0200,'210165C02004,'21,PUEBLA,'019,ATLIXCO,'0165,'02,C,'00,1,4,sin_dato,676,sin_dato,sin_dato,,38,69,,7,26,24,,58,,sin_dato,,,,0,4,sin_dato,226.0,676,696,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,9514bcf785d93dc2a431e05f381b7c3478c35039ff2f685fdc89f5fadb04fb59,12/05/2024 13:32:49,12/05/2024 13:51:05,12/05/2024 13:52:42,CATD,ESCANER,ACTA PREP
'210166B0100,'210166B01004,'21,PUEBLA,'019,ATLIXCO,'0166,'01,B,'00,1,4,sin_dato,504,sin_dato,sin_dato,,11,57,,25,26,10,,58,,sin_dato,,,,2,3,sin_dato,192.0,504,524,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,b4fe1e615243de3dc03507cfa819290f8e6c32bfcca3ea7c675040577fcb3b10,12/05/2024 17:04:30,12/05/2024 17:05:16,12/05/2024 17:05:45,CATD,ESCANER,ACTA PREP
'210166C0100,'210166C01004,'21,PUEBLA,'019,ATLIXCO,'0166,'01,C,'00,1,4,sin_dato,703,sin_dato,sin_dato,,75,30,,12,52,66,,43,,sin_dato,,,,1,2,sin_dato,281.0,503,523,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,06e6821e83f9f050d80320e4ba0c9ebef1ef5b694f4f134b654b3399682b8a43,12/05/2024 16:51:04,12/05/2024 16:52:14,12/05/2024 16:54:50,CATD,ESCANER,ACTA PREP
'210166C0200,'210166C02004,'21,PUEBLA,'019,ATLIXCO,'0166,'02,C,'00,1,4,sin_dato,503,sin_dato,sin_dato,,35,32,,71,73,11,,41,,sin_dato,,,,7,1,sin_dato,271.0,503,523,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,cd7237c1e84ec00d5de1b1b909c33d3757335b00dc75ff651937d3784e32bebe,12/05/2024 13:44:33,12/05/2024 14:05:18,12/05/2024 14:07:35,CATD,ESCANER,ACTA PREP
'210167B0100,'210167B01004,'21,PUEBLA,'019,ATLIXCO,'0167,'01,B,'00,1,4,sin_dato,594,sin_dato,sin_dato,,0,0,,0,0,0,,0,,sin_dato,,,,6,2,sin_dato,8.0,594,614,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,0bba019b60b7b4777a62adad2816d95401aace13a589ac44173083aaf4bf6ea3,12/05/2024 16:46:38,12/05/2024 16:46:56,12/05/2024 16:47:46,CATD,ESCANER,ACTA PREP
'210167C0100,'210167C01004,'21,PUEBLA,'019,ATLIXCO,'0167,'01,C,'00,1,4,sin_dato,533,sin_dato,sin_dato,,77,26,,70,72,69,,58,,sin_dato,,,,sin_dato,sin_dato,sin_dato,372.0,593,613,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,0b556f0ddb69e6d739c6be98038d662b3d4dd03a77e6d05422305addd90c9a40,12/05/2024 16:48:27,12/05/2024 16:50:13,12/05/2024 16:52:00,CATD,ESCANER,ACTA PREP
'210168B0100,'210168B01004,'21,PUEBLA,'019,ATLIXCO,'0168,'01,B,'00,1,4,sin_dato,sin_dato,sin_dato,sin_dato,,5,82,,64,18,84,,85,,sin_dato,,,,7,3,sin_dato,348.0,613,633,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,40e434d08e25105d534c3cfcab77df633ff3acb614c41f2e9f6ca60cc0c4702e,12/05/2024 13:57:10,12/05/2024 14:19:53,12/05/2024 14:21:59,CATD,ESCANER,ACTA PREP
'210168C0100,'210168C01004,'21,PUEBLA,'019,ATLIXCO,'0168,'01,C,'00,1,4,sin_dato,613,sin_dato,sin_dato,,25,39,,45,18,39,,80,,sin_dato,,,,5,10,sin_dato,261.0,613,633,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,800ac68f4a0ba4ed15244934b1ce3ef75595a09cf56cff2376ebc6d1c8823d36,12/05/2024 16:50:06,12/05/2024 16:50:38,12/05/2024 16:51:06,CATD,ESCANER,ACTA PREP
'210168C0200,'210168C02004,'21,PUEBLA,'019,ATLIXCO,'0168,'02,C,'00,1,4,sin_dato,618,sin_dato,sin_dato,,36,44,,36,13,79,,26,,sin_dato,,,,7,4,sin_dato,245.0,613,633,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,8a676eb406e3978744fb6c4a87b66ec506608c6cd154dd4518a7acbf9815ef7f,12/05/2024 17:19:21,12/05/2024 17:20:03,12/05/2024 17:21:16,CATD,ESCANER,ACTA PREP
'210169B0100,'210169B01004,'21,PUEBLA,'019,ATLIXCO,'0169,'01,B,'00,1,4,sin_dato,659,sin_dato,sin_dato,,12,28,,12,53,84,,20,,sin_dato,,,,4,4,sin_dato,217.0,659,679,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,1d703ec6fb21025c3a3f3563a57f053a9dbd7a6dd8bff824bb5b8dd0ddd0cc86,12/05/2024 15:18:45,12/05/2024 15:37:31,12/05/2024 15:38:45,CATD,ESCANER,ACTA PREP
'210169C0100,'210169C01004,'21,PUEBLA,'019,ATLIXCO,'0169,'01,C,'00,1,4,sin_dato,658,sin_dato,sin_dato,,69,37,,87,22,92,,86,,sin_dato,,,,9,0,sin_dato,402.0,658,678,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,ede7350e9248c6c0b7d93c4c52bdc3eee9c8082753b3c78f35d55efcd7036961,12/05/2024 15:19:50,12/05/2024 15:39:01,12/05/2024 15:42:06,CATD,ESCANER,ACTA PREP
'210169C0200,'210169C02004,'21,PUEBLA,'019,ATLIXCO,'0169,'02,C,'00,1,4,sin_dato,658,sin_dato,sin_dato,,78,18,,63,26,11,,90,,sin_dato,,,,7,5,sin_dato,298.0,658,678,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,6c7a8a875979418fcd9e7c0a0867277be037c07d46ab0051349b386f8a2fb9e6,12/05/2024 15:22:16,12/05/2024 15:39:45,12/05/2024 15:40:16,CATD,ESCANER,ACTA PREP
'210169C0300,'210169C03004,'21,PUEBLA,'019,ATLIXCO,'0169,'03,C,'00,1,4,sin_dato,658,sin_dato,sin_dato,,17,35,,63,41,56,,11,,sin_dato,,,,1,4,sin_dato,228.0,658,678,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,2dcf3ebce2f1b04812a470ae529cbd9d3f2231c8da51d961a25aefa1e842073e,12/05/2024 15:24:50,12/05/2024 15:40:30,12/05/2024 15:46:16,CATD,ESCANER,ACTA PREP
'210170B0100,'210170B01004,'21,PUEBLA,'019,ATLIXCO,'0170,'01,B,'00,1,4,sin_dato,707,sin_dato,sin_dato,,22,79,,44,31,54,,73,,sin_dato,,,,1,1,sin_dato,305.0,707,727,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,a38d4864b00471a7a3f0259d1496fb215881f239377d91691408bd5317e0c080,12/05/2024 12:08:15,12/05/2024 12:11:38,12/05/2024 12:12:22,CATD,ESCANER,ACTA PREP
'210170C0100,'210170C01004,'21,PUEBLA,'019,ATLIXCO,'0170,'01,C,'00,1,4,sin_dato,706,sin_dato,sin_dato,,31,44,,51,96,65,,22,,sin_dato,,,,1,4,sin_dato,314.0,706,726,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,3f09f1ce02df716a5b5355d99cc4fc7cedfad16cd6e10e12d37fb703b4d44201,12/05/2024 16:54:15,12/05/2024 16:55:36,12/05/2024 16:57:39,CATD,ESCANER,ACTA PREP
'210170C0200,'210170C02004,'21,PUEBLA,'019,ATLIXCO,'0170,'02,C,'00,1,4,sin_dato,706,sin_dato,sin_dato,,43,83,,56,92,5,,92,,sin_dato,,,,6,4,sin_dato,381.0,706,726,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,710563b001bfd61d314304e4004907e5ac2b21efb20f9cfc640ce94bb139e2c1,12/05/2024 12:24:44,12/05/2024 12:31:47,12/05/2024 12:32:39,CATD,ESCANER,ACTA PREP
'210171B0100,'210171B01004,'21,PUEBLA,'019,ATLIXCO,'0171,'01,B,'00,1,4,sin_dato,sin_dato,sin_dato,sin_dato,,75,89,,8,7,34,,78,,0,,,,6,2,sin_dato,299.0,613,633, - ,1,F,d825af0da40f048b8db037aa8503bfb14e69e196722c96931c52cce09b0c176f,12/05/2024 15:25:50,12/05/2024 15:43:56,12/05/2024 15:51:32,CATD,ESCANER,ACTA PREP
'210172B0100,'210172B01004,'21,PUEBLA,'019,ATLIXCO,'0172,'01,B,'00,1,4,sin_dato,259,sin_dato,sin_dato,,24,26,,10,21,20,,26,,sin_dato,,,,0,1,sin_dato,128.0,259,279,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,feda30fa929eb1f598f104274ebf08537ddca925aedef98db6498710982c99ab,12/05/2024 15:26:52,12/05/2024 15:44:17,12/05/2024 15:45:18,CATD,ESCANER,ACTA PREP
