AYUNTAMIENTOS
26/05/2024 11:20 (UTC-6)

ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
8352,1228,1,1227,14.6910%,1216,14.5593%,3.7476%,11,748491,75201.0,75201.0,10.0470%

CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_MUNICIPIO,MUNICIPIO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MORENA,NAP,FXMP,C_PAN_PRI_PRD_PSI,C_PAN_PRI_PRD,C_PAN_PRI_PSI,C_PAN_PRD_PSI,C_PRI_PRD_PSI,C_PAN_PRI,C_PAN_PRD,C_PAN_PSI,C_PRI_PRD,C_PRI_PSI,C_PRD_PSI,C_PT_PVEM_MORENA_NAP_FXMP,C_PT_PVEM_MORENA_NAP,C_PT_PVEM_MORENA_FXMP,C_PT_PVEM_NAP_FXMP,C_PT_MORENA_NAP_FXMP,C_PVEM_MORENA_NAP_FXMP,C_PT_PVEM_MORENA,C_PT_PVEM_NAP,C_PT_PVEM_FXMP,C_PT_MORENA_NAP,C_PT_MORENA_FXMP,C_PT_NAP_FXMP,C_PVEM_MORENA_NAP,C_PVEM_MORENA_FXMP,C_PVEM_NAP_FXMP,C_MORENA_NAP_FXMP,C_PT_PVEM,C_PT_MORENA,C_PT_NAP,C_PT_FXMP,C_PVEM_MORENA,C_PVEM_NAP,C_PVEM_FXMP,C_MORENA_NAP,C_MORENA_FXMP,C_NAP_FXMP,CAND_IND_1,CAND_IND_2,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
'211142C0100,'211142C01004,'21,PUEBLA,'115,PUEBLA,'1142,'01,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,558,578,-,-,-,-,-,-,-,-,-,-
'211143B0100,'211143B01004,'21,PUEBLA,'115,PUEBLA,'1143,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,583,603,-,-,-,-,-,-,-,-,-,-
'211144B0100,'211144B01004,'21,PUEBLA,'115,PUEBLA,'1144,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,614,634,-,-,-,-,-,-,-,-,-,-
'211146B0100,'211146B01004,'21,PUEBLA,'115,PUEBLA,'1146,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,425,445,-,-,-,-,-,-,-,-,-,-
'211146C0100,'211146C01004,'21,PUEBLA,'115,PUEBLA,'1146,'01,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,425,445,-,-,-,-,-,-,-,-,-,-
'211161B0100,'211161B01004,'21,PUEBLA,'115,PUEBLA,'1161,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,615,635,-,-,-,-,-,-,-,-,-,-
'211162B0100,'211162B01004,'21,PUEBLA,'115,PUEBLA,'1162,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,706,726,-,-,-,-,-,-,-,-,-,-
'211249B0100,'211249B01004,'21,PUEBLA,'115,PUEBLA,'1249,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,742,762,-,-,-,-,-,-,-,-,-,-
'211249C0100,'211249C01004,'21,PUEBLA,'115,PUEBLA,'1249,'01,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,742,762,-,-,-,-,-,-,-,-,-,-
'211249C0200,'211249C02004,'21,PUEBLA,'115,PUEBLA,'1249,'02,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,742,762,-,-,-,-,-,-,-,-,-,-
'211249C0300,'211249C03004,'21,PUEBLA,'115,PUEBLA,'1249,'03,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,742,762,-,-,-,-,-,-,-,-,-,-
'211249C0400,'211249C04004,'21,PUEBLA,'115,PUEBLA,'1249,'04,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,742,762,-,-,-,-,-,-,-,-,-,-
'211249C0500,'211249C05004,'21,PUEBLA,'115,PUEBLA,'1249,'05,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,741,761,-,-,-,-,-,-,-,-,-,-
'211249C0600,'211249C06004,'21,PUEBLA,'115,PUEBLA,'1249,'06,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,741,761,-,-,-,-,-,-,-,-,-,-
'211249C0700,'211249C07004,'21,PUEBLA,'115,PUEBLA,'1249,'07,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,741,761,-,-,-,-,-,-,-,-,-,-
'211249C0800,'211249C08004,'21,PUEBLA,'115,PUEBLA,'1249,'08,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,741,761,-,-,-,-,-,-,-,-,-,-
'211249C0900,'211249C09004,'21,PUEBLA,'115,PUEBLA,'1249,'09,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,741,761,-,-,-,-,-,-,-,-,-,-
'211249C0100,'211249C01004,'21,PUEBLA,'115,PUEBLA,'1249,'01,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,741,761,-,-,-,-,-,-,-,-,-,-
'211249E0100,'211249E01004,'21,PUEBLA,'115,PUEBLA,'1249,'01,E,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,726,746,-,-,-,-,-,-,-,-,-,-
'211249E0101,'211249E01014,'21,PUEBLA,'115,PUEBLA,'1249,'01,E,'01,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,725,745,-,-,-,-,-,-,-,-,-,-
'211249E0102,'211249E01024,'21,PUEBLA,'115,PUEBLA,'1249,'01,E,'02,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,725,745,-,-,-,-,-,-,-,-,-,-
'211249E0103,'211249E01034,'21,PUEBLA,'115,PUEBLA,'1249,'01,E,'03,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,725,745,-,-,-,-,-,-,-,-,-,-
'211249E0104,'211249E01044,'21,PUEBLA,'115,PUEBLA,'1249,'01,E,'04,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,725,745,-,-,-,-,-,-,-,-,-,-
'211249E0105,'211249E01054,'21,PUEBLA,'115,PUEBLA,'1249,'01,E,'05,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,725,745,-,-,-,-,-,-,-,-,-,-
'211249E0106,'211249E01064,'21,PUEBLA,'115,PUEBLA,'1249,'01,E,'06,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,725,745,-,-,-,-,-,-,-,-,-,-
'211249E0107,'211249E01074,'21,PUEBLA,'115,PUEBLA,'1249,'01,E,'07,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,725,745,-,-,-,-,-,-,-,-,-,-
'211254B0100,'211254B01004,'21,PUEBLA,'115,PUEBLA,'1254,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,658,678,-,-,-,-,-,-,-,-,-,-
'211254C0100,'211254C01004,'21,PUEBLA,'115,PUEBLA,'1254,'01,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,657,677,-,-,-,-,-,-,-,-,-,-
'211254C0200,'211254C02004,'21,PUEBLA,'115,PUEBLA,'1254,'02,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,657,677,-,-,-,-,-,-,-,-,-,-
'211254C0300,'211254C03004,'21,PUEBLA,'115,PUEBLA,'1254,'03,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,657,677,-,-,-,-,-,-,-,-,-,-
'211254C0400,'211254C04004,'21,PUEBLA,'115,PUEBLA,'1254,'04,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,657,677,-,-,-,-,-,-,-,-,-,-
'211254C0500,'211254C05004,'21,PUEBLA,'115,PUEBLA,'1254,'05,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,657,677,-,-,-,-,-,-,-,-,-,-
'211255B0100,'211255B01004,'21,PUEBLA,'115,PUEBLA,'1255,'01,B,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,590,610,-,-,-,-,-,-,-,-,-,-
'211255C0100,'211255C01004,'21,PUEBLA,'115,PUEBLA,'1255,'01,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,589,609,-,-,-,-,-,-,-,-,-,-
'211255C0200,'211255C02004,'21,PUEBLA,'115,PUEBLA,'1255,'02,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,589,609,-,-,-,-,-,-,-,-,-,-
'211255C0300,'211255C03004,'21,PUEBLA,'115,PUEBLA,'1255,'03,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,589,609,-,-,-,-,-,-,-,-,-,-
'211256B0100,'211256B01004,'21,PUEBLA,'115,PUEBLA,'1256,'01,B,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,654,674,-,-,-,-,-,-,-,-,-,-
'211256E0100,'211256E01004,'21,PUEBLA,'115,PUEBLA,'1256,'01,E,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,668,688,-,-,-,-,-,-,-,-,-,-
'211257B0100,'211257B01004,'21,PUEBLA,'115,PUEBLA,'1257,'01,B,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,558,578,-,-,-,-,-,-,-,-,-,-
'211257C0100,'211257C01004,'21,PUEBLA,'115,PUEBLA,'1257,'01,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,558,578,-,-,-,-,-,-,-,-,-,-
'211258B0100,'211258B01004,'21,PUEBLA,'115,PUEBLA,'1258,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,579,599,-,-,-,-,-,-,-,-,-,-
'211258C0100,'211258C01004,'21,PUEBLA,'115,PUEBLA,'1258,'01,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,579,599,-,-,-,-,-,-,-,-,-,-
'211258C0200,'211258C02004,'21,PUEBLA,'115,PUEBLA,'1258,'02,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,578,598,-,-,-,-,-,-,-,-,-,-
'211258C0300,'211258C03004,'21,PUEBLA,'115,PUEBLA,'1258,'03,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,578,598,-,-,-,-,-,-,-,-,-,-
'211259B0100,'211259B01004,'21,PUEBLA,'115,PUEBLA,'1259,'01,B,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,649,669,-,-,-,-,-,-,-,-,-,-
'211259C0100,'211259C01004,'21,PUEBLA,'115,PUEBLA,'1259,'01,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,649,669,-,-,-,-,-,-,-,-,-,-
'211259C0200,'211259C02004,'21,PUEBLA,'115,PUEBLA,'1259,'02,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,649,669,-,-,-,-,-,-,-,-,-,-
'211259C0300,'211259C03004,'21,PUEBLA,'115,PUEBLA,'1259,'03,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,648,668,-,-,-,-,-,-,-,-,-,-
'211259C0400,'211259C04004,'21,PUEBLA,'115,PUEBLA,'1259,'04,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,648,668,-,-,-,-,-,-,-,-,-,-
'211259C0500,'211259C05004,'21,PUEBLA,'115,PUEBLA,'1259,'05,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,648,668,-,-,-,-,-,-,-,-,-,-
'211259E0100,'211259E01004,'21,PUEBLA,'115,PUEBLA,'1259,'01,E,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,630,650,-,-,-,-,-,-,-,-,-,-
'211259E0101,'211259E01014,'21,PUEBLA,'115,PUEBLA,'1259,'01,E,'01,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,630,650,-,-,-,-,-,-,-,-,-,-
'211259E0102,'211259E01024,'21,PUEBLA,'115,PUEBLA,'1259,'01,E,'02,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,630,650,-,-,-,-,-,-,-,-,-,-
'211259E0103,'211259E01034,'21,PUEBLA,'115,PUEBLA,'1259,'01,E,'03,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,630,650,-,-,-,-,-,-,-,-,-,-
'211259E0104,'211259E01044,'21,PUEBLA,'115,PUEBLA,'1259,'01,E,'04,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,629,649,-,-,-,-,-,-,-,-,-,-
'211259E0105,'211259E01054,'21,PUEBLA,'115,PUEBLA,'1259,'01,E,'05,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,629,649,-,-,-,-,-,-,-,-,-,-
'211261B0100,'211261B01004,'21,PUEBLA,'115,PUEBLA,'1261,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,199,219,-,-,-,-,-,-,-,-,-,-
'211262B0100,'211262B01004,'21,PUEBLA,'115,PUEBLA,'1262,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,278,298,-,-,-,-,-,-,-,-,-,-
'211263B0100,'211263B01004,'21,PUEBLA,'115,PUEBLA,'1263,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,318,338,-,-,-,-,-,-,-,-,-,-
'211264B0100,'211264B01004,'21,PUEBLA,'115,PUEBLA,'1264,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,317,337,-,-,-,-,-,-,-,-,-,-
'211265B0100,'211265B01004,'21,PUEBLA,'115,PUEBLA,'1265,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,244,264,-,-,-,-,-,-,-,-,-,-
'211267B0100,'211267B01004,'21,PUEBLA,'115,PUEBLA,'1267,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,575,595,-,-,-,-,-,-,-,-,-,-
'211268B0100,'211268B01004,'21,PUEBLA,'115,PUEBLA,'1268,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,401,421,-,-,-,-,-,-,-,-,-,-
'211268C0100,'211268C01004,'21,PUEBLA,'115,PUEBLA,'1268,'01,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,400,420,-,-,-,-,-,-,-,-,-,-
'211269B0100,'211269B01004,'21,PUEBLA,'115,PUEBLA,'1269,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,499,519,-,-,-,-,-,-,-,-,-,-
'211270B0100,'211270B01004,'21,PUEBLA,'115,PUEBLA,'1270,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,364,384,-,-,-,-,-,-,-,-,-,-
'211271B0100,'211271B01004,'21,PUEBLA,'115,PUEBLA,'1271,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,551,571,-,-,-,-,-,-,-,-,-,-
