GUBERNATURA
03/06/2024 18:00 (UTC-6)

ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
8334,7770,12,7758,93.0885,6767,81.1975,17.9865,991,4070910,2619742.0,2600241.0,63.8737

CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_DISTRITO,DISTRITO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MORENA,NAP,FXMP,C_PAN_PRI_PRD_PSI,C_PAN_PRI_PRD,C_PAN_PRI_PSI,C_PAN_PRD_PSI,C_PRI_PRD_PSI,C_PAN_PRI,C_PAN_PRD,C_PAN_PSI,C_PRI_PRD,C_PRI_PSI,C_PRD_PSI,C_PT_PVEM_MORENA_NAP_FXMP,C_PT_PVEM_MORENA_NAP,C_PT_PVEM_MORENA_FXMP,C_PT_PVEM_NAP_FXMP,C_PT_MORENA_NAP_FXMP,C_PVEM_MORENA_NAP_FXMP,C_PT_PVEM_MORENA,C_PT_PVEM_NAP,C_PT_PVEM_FXMP,C_PT_MORENA_NAP,C_PT_MORENA_FXMP,C_PT_NAP_FXMP,C_PVEM_MORENA_NAP,C_PVEM_MORENA_FXMP,C_PVEM_NAP_FXMP,C_MORENA_NAP_FXMP,C_PT_PVEM,C_PT_MORENA,C_PT_NAP,C_PT_FXMP,C_PVEM_MORENA,C_PVEM_NAP,C_PVEM_FXMP,C_MORENA_NAP,C_MORENA_FXMP,C_NAP_FXMP,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
'212014B0100,'212014B01002,'21,PUEBLA,'024,TEHUACAN,'2014,'01,B,'00,2,2,215,343,3,346,26,9,2,17,50,4,2,204,2,3,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,6,1,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,1,0,0,5,344,344,525,20, - ,1,F,ec6aaea84215619c231d30c0a22718be62a77cae553c3ebeacef768df1dd0571,03/06/2024 05:57:15,03/06/2024 07:14:51,03/06/2024 07:18:27,CATD,ESCANER,ACTA PREP
'212014C0100,'212014C01002,'21,PUEBLA,'024,TEHUACAN,'2014,'01,C,'00,2,2,216,336,SIN DATO,6,18,8,1,16,62,9,0,187,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,342,342,524,20, - ,1,F,c1b6c3fc4f707e54f2bf6885dda38be88e32e9a7dd5873a39c5c0f7a4d80b218,03/06/2024 05:58:59,03/06/2024 07:17:38,03/06/2024 07:19:28,CATD,ESCANER,ACTA PREP
'212014C0200,'212014C02002,'21,PUEBLA,'024,TEHUACAN,'2014,'02,C,'00,2,2,231,325,2,27,15,10,3,21,53,11,1,175,1,4,0,2,0,0,0,2,0,0,0,0,0,4,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14,327,324,524,20, - ,1,F,de075249b70de043497add12cd0f35d0b19b5c45c9f6e0fadddd475e8c82a61f,03/06/2024 05:56:47,03/06/2024 07:15:39,03/06/2024 08:04:44,CATD,ESCANER,ACTA PREP
'212015B0100,'212015B01002,'21,PUEBLA,'024,TEHUACAN,'2015,'01,B,'00,2,2,323,341,3,344,45,12,2,14,19,7,4,205,1,3,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,4,1,0,0,2,0,0,0,0,0,0,15,344,344,633,20, - ,1,F,8f69bddcdde999d71067c5c2f7a6bd81a084d2bf7d6055139e8592e64d62ccb1,03/06/2024 00:05:57,03/06/2024 00:08:35,03/06/2024 00:10:16,CASILLA,MOVIL,ACTA PREP
'212015C0100,'212015C01002,'21,PUEBLA,'024,TEHUACAN,'2015,'01,C,'00,2,2,340,324,1,325,35,17,4,20,34,7,0,184,3,4,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,8,325,329,633,20, - ,1,F,f1b38ffaa1d1181475156f1b8aea939a3c5c0f2e6d25b278f26ab35cf9f7f1c0,03/06/2024 06:58:53,03/06/2024 07:02:58,03/06/2024 07:08:08,CATD,ESCANER,ACTA PREP
'212015C0200,'212015C02002,'21,PUEBLA,'024,TEHUACAN,'2015,'02,C,'00,2,2,312,354,1,355,30,15,4,19,26,9,1,209,3,5,3,0,0,0,0,1,0,0,1,0,1,5,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,12,353,354,633,20, - ,1,F,33fc563047bb733010ae83e33e72aedefdfa8acc6bb90a5f1513618c711d031b,03/06/2024 07:13:27,03/06/2024 08:19:12,03/06/2024 08:20:41,CATD,ESCANER,ACTA PREP
'212015C0300,'212015C03002,'21,PUEBLA,'024,TEHUACAN,'2015,'03,C,'00,2,2,393,302,3,305,40,10,0,10,25,6,4,171,0,2,3,1,0,0,0,1,3,0,0,0,0,2,1,0,0,2,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,27,305,317,633,20, - ,1,F,bdc83aa843d0903e524cdba3211ad2853e91c2c57e079a7d0f31513f80477321,03/06/2024 01:22:15,03/06/2024 01:25:20,03/06/2024 01:30:07,CASILLA,MOVIL,ACTA PREP
'212016B0100,'212016B01002,'21,PUEBLA,'024,TEHUACAN,'2016,'01,B,'00,2,2,281,280,7,287,21,24,7,16,21,12,5,139,3,1,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,1,22,287,287,534,20, - ,1,F,0a58481a8f5c508d41c344b56ec3942ea8bc578e8e6e84d5f659c32cabb83d6d,03/06/2024 02:01:52,03/06/2024 02:20:04,03/06/2024 02:22:19,CASILLA,MOVIL,ACTA PREP
'212016C0100,'212016C01002,'21,PUEBLA,'024,TEHUACAN,'2016,'01,C,'00,2,2,270,289,9,298,22,19,6,27,12,6,3,146,4,6,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,1,3,0,0,10,0,0,0,0,0,0,17,298,298,534,20, - ,1,F,f4412b47af3728fc82821480cb6c3b91a240e06ea72762769dab21b2652e4038,03/06/2024 01:22:34,03/06/2024 01:23:49,03/06/2024 01:25:05,CASILLA,MOVIL,ACTA PREP
'212016C0200,'212016C02002,'21,PUEBLA,'024,TEHUACAN,'2016,'02,C,'00,2,2,263,305,SIN DATO,SIN DATO,36,21,8,20,18,11,0,153,1,3,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,18,305,305,534,20, - ,1,F,a4f2024e08783cf3d820a1a04b41252d34c5167cc2760f74dbd1964ef861785d,02/06/2024 23:21:09,02/06/2024 23:22:23,02/06/2024 23:25:46,CASILLA,MOVIL,ACTA PREP
'212042B0100,'212042B01002,'21,PUEBLA,'024,TEHUACAN,'2042,'01,B,'00,2,2,236,473,SIN DATO,473,59,12,4,70,14,24,10,182,32,2,3,2,1,0,0,0,1,0,0,0,1,4,2,1,1,0,0,5,0,0,1,0,1,2,0,0,2,4,4,0,0,2,0,0,6,0,3,0,18,473,473,675,20, - ,1,F,d06b77c4bb8a4facb99b39ea92e08b0354c46420c209a6b8dbf4e40fe4a16588,03/06/2024 13:49:50,03/06/2024 14:30:12,03/06/2024 15:41:01,CATD,ESCANER,ACTA PREP
'212042C0100,'212042C01002,'21,PUEBLA,'024,TEHUACAN,'2042,'01,C,'00,2,2,235,474,SIN DATO,474,51,18,5,73,19,29,12,164,49,3,0,2,0,0,0,1,0,0,0,0,0,7,0,0,0,2,0,2,0,0,1,0,0,1,0,0,1,4,4,0,0,1,0,0,5,0,1,0,19,474,474,675,20, - ,1,F,e98fb92abca0d35187a5575762f9dd5fc899f293e6bd644333bb5e0014b9af99,03/06/2024 12:09:31,03/06/2024 12:14:12,03/06/2024 12:19:08,CATD,ESCANER,ACTA PREP
'212042C0200,'212042C02002,'21,PUEBLA,'024,TEHUACAN,'2042,'02,C,'00,2,2,259,404,2,406,19,10,3,33,21,21,ILEGIBLE,136,ILEGIBLE,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,5,1,2,0,0,1,0,1,1,0,5,0,0,4,0,0,3,0,0,0,0,34,SIN DATO,311,675,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,bf4c0bcd276723cad949882cb8030d085c76373dc101d6b683a5243f510fad4b,03/06/2024 11:52:50,03/06/2024 11:55:31,03/06/2024 12:06:50,CATD,ESCANER,ACTA PREP
'212042C0300,'212042C03002,'21,PUEBLA,'024,TEHUACAN,'2042,'03,C,'00,2,2,221,480,7,487,49,19,9,73,12,26,15,189,43,3,4,1,0,0,1,2,1,0,0,0,0,7,3,0,1,1,0,2,0,0,0,0,0,1,0,0,1,1,3,1,0,0,0,0,2,1,2,0,14,487,487,674,20, - ,1,F,9d6065189aa1783c9127b0db42b7d1adce1d14a06dbe49fecd378ac079a2398b,03/06/2024 13:44:34,03/06/2024 14:24:56,03/06/2024 14:29:42,CATD,ESCANER,ACTA PREP
'212043B0100,'212043B01002,'21,PUEBLA,'024,TEHUACAN,'2043,'01,B,'00,2,2,198,487,1,488,27,12,7,82,23,37,20,159,50,2,2,1,0,0,0,0,0,0,0,0,0,12,2,0,0,0,1,5,2,0,1,0,0,2,0,0,0,0,3,1,0,2,1,0,2,1,0,1,25,SIN DATO,483,654,20, - ,1,F,d8de1b0f8e37af44ac7cd2493e831143b8a404f2d013ba26a61bb2f1e46d5558,03/06/2024 02:34:52,03/06/2024 03:28:56,03/06/2024 03:32:10,CASILLA,MOVIL,ACTA PREP
'212043C0100,'212043C01002,'21,PUEBLA,'024,TEHUACAN,'2043,'01,C,'00,2,2,211,475,2,477,44,14,5,84,21,31,20,156,42,2,2,1,1,0,0,0,1,0,0,0,0,5,0,0,0,2,1,5,2,0,2,1,1,0,0,0,0,2,0,1,0,0,0,0,8,0,0,0,23,477,477,654,20, - ,1,F,14bf47713d7a8cc8dc4437719fae3b5b2a25ad46cccf2952515d27e4fd31af4a,03/06/2024 03:56:29,03/06/2024 05:15:52,03/06/2024 05:17:24,CASILLA,MOVIL,ACTA PREP
'212043C0200,'212043C02002,'21,PUEBLA,'024,TEHUACAN,'2043,'02,C,'00,2,2,220,465,3,468,51,23,6,87,24,30,17,126,43,2,0,1,0,0,0,0,1,1,0,0,0,4,1,1,1,2,0,0,2,0,0,1,0,2,0,0,1,1,1,0,0,3,3,0,1,2,0,0,29,467,467,654,20, - ,1,F,5703d163263dbeea6a7633dcae940d9536f44e38dfb607cfbdfe69c72e4b8a55,03/06/2024 03:12:59,03/06/2024 04:23:59,03/06/2024 04:25:41,CASILLA,MOVIL,ACTA PREP
'212044B0100,'212044B01002,'21,PUEBLA,'024,TEHUACAN,'2044,'01,B,'00,1,2,236,526,2,526,41,6,7,139,23,22,12,142,59,7,2,3,0,0,0,0,1,0,0,0,0,44,0,0,0,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,18,526,526,728,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,b9328d6cf4c22475bd2a08afb5f8bc9e8a210c9e9f84d966211ec0907a86a4a0,03/06/2024 02:40:52,03/06/2024 03:48:26,03/06/2024 03:52:16,CASILLA,MOVIL,ACTA PREP
'212044C0100,'212044C01002,'21,PUEBLA,'024,TEHUACAN,'2044,'01,C,'00,1,2,256,504,2,506,38,7,5,115,23,25,12,166,55,0,2,1,0,0,0,1,1,1,0,0,0,6,0,2,0,0,0,4,1,0,1,0,0,1,0,0,1,5,2,2,0,1,0,0,5,0,1,0,22,SIN DATO,506,728,20, - ,1,F,1b8d1f47d1cc943939794eef1552eca6a5bed6be69f23eafaac9e0012740873e,03/06/2024 05:27:47,03/06/2024 06:42:55,03/06/2024 07:13:10,CASILLA,MOVIL,ACTA PREP
'212044C0200,'212044C02002,'21,PUEBLA,'024,TEHUACAN,'2044,'02,C,'00,1,2,SIN DATO,SIN DATO,SIN DATO,531,44,8,6,116,32,16,12,157,56,5,4,2,1,SIN DATO,1,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,11,2,3,1,SIN DATO,SIN DATO,5,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,2,SIN DATO,SIN DATO,1,3,6,SIN DATO,SIN DATO,3,1,SIN DATO,9,SIN DATO,SIN DATO,SIN DATO,22,SIN DATO,530,728,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,5514ffe90eb7daf457c1471830e66f9c31bd9ebc4068f73d1024ccfcd2babb96,03/06/2024 04:27:13,03/06/2024 05:46:40,03/06/2024 05:49:30,CASILLA,MOVIL,ACTA PREP
'212044C0300,'212044C03002,'21,PUEBLA,'024,TEHUACAN,'2044,'03,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,727,20,-,-,-,-,-,-,-,-,-,-
'212045B0100,'212045B01002,'21,PUEBLA,'024,TEHUACAN,'2045,'01,B,'00,2,2,259,456,12,727,52,11,4,35,20,42,10,203,39,0,7,1,0,0,0,1,0,0,0,0,0,9,2,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,4,1,0,6,0,0,0,14,468,468,693,20, - ,1,F,44097fb8a2ab4a805ec81733f6236cf21c8b96d81b1220e0c927afce895c1808,03/06/2024 01:54:20,03/06/2024 02:10:13,03/06/2024 02:35:01,CASILLA,MOVIL,ACTA PREP
'212045C0100,'212045C01002,'21,PUEBLA,'024,TEHUACAN,'2045,'01,C,'00,2,2,241,477,8,485,57,10,4,48,23,39,9,192,39,2,4,4,0,0,0,1,0,0,0,1,0,8,2,0,1,0,1,5,1,0,1,0,0,2,0,0,1,1,1,0,0,0,3,3,5,1,1,0,13,479,483,693,20, - ,1,F,aa1ca07f4621753db10873863bea0939bb1209f29f85edebba2787efd510f8d6,03/06/2024 02:13:22,03/06/2024 02:38:43,03/06/2024 02:42:24,CASILLA,MOVIL,ACTA PREP
'212045C0200,'212045C02002,'21,PUEBLA,'024,TEHUACAN,'2045,'02,C,'00,2,2,236,485,6,491,68,15,4,35,25,43,14,187,37,6,1,3,0,2,0,2,2,0,0,1,0,14,3,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,2,0,1,0,0,490,472,693,20, - ,1,F,4f2975c1d2c1ac547ae96356c98e84ef6644b6b6682cd1745dd016c84641105a,03/06/2024 01:40:17,03/06/2024 01:53:37,03/06/2024 01:57:04,CASILLA,MOVIL,ACTA PREP
'212046B0100,'212046B01002,'21,PUEBLA,'024,TEHUACAN,'2046,'01,B,'00,2,2,236,426,7,433,56,16,4,5,24,45,9,170,28,4,1,1,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,14,433,393,635,20, - ,1,F,6f333af1968a39ef4b852e82f66c0e1658d3e04eab32cd63470ee740105fdcac,03/06/2024 01:27:05,03/06/2024 01:31:30,03/06/2024 01:32:53,CASILLA,MOVIL,ACTA PREP
'212046C0100,'212046C01002,'21,PUEBLA,'024,TEHUACAN,'2046,'01,C,'00,2,2,246,418,4,422,64,10,2,32,25,41,12,157,32,4,2,0,0,0,0,0,1,0,0,0,0,8,0,0,1,1,3,4,0,0,3,1,0,1,0,1,0,1,1,1,0,4,0,0,0,0,0,0,11,423,423,635,20, - ,1,F,81f1a0efb7f6821d00acb50b92abcf9bde2ed62f6b0cff6552f19e31bebc0dd3,03/06/2024 01:57:13,03/06/2024 02:16:06,03/06/2024 02:22:48,CASILLA,MOVIL,ACTA PREP
'212046C0200,'212046C02002,'21,PUEBLA,'024,TEHUACAN,'2046,'02,C,'00,2,2,248,418,2,420,45,9,4,38,28,42,12,155,24,1,2,2,0,0,0,0,0,0,0,0,0,7,1,3,1,1,1,2,0,2,0,0,0,1,0,0,1,4,1,0,0,1,2,0,2,0,0,0,27,420,419,634,20, - ,1,F,29420a249a9e3ba657c19e527395583ede86977e654c1523c27d8b2f1cd20149,03/06/2024 02:20:13,03/06/2024 02:53:20,03/06/2024 02:54:15,CASILLA,MOVIL,ACTA PREP
'212046C0300,'212046C03002,'21,PUEBLA,'024,TEHUACAN,'2046,'03,C,'00,2,2,263,402,3,405,62,7,8,40,29,44,8,134,32,3,2,0,0,0,0,3,0,0,0,0,0,4,1,0,0,1,0,6,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,1,0,0,15,405,405,634,20, - ,1,F,9b5385168384ed483094a4802da9d7ab7f03afd8eac80344e8261c16f5abd801,03/06/2024 02:31:29,03/06/2024 03:23:09,03/06/2024 03:28:17,CASILLA,MOVIL,ACTA PREP
'212047B0100,'212047B01002,'21,PUEBLA,'024,TEHUACAN,'2047,'01,B,'00,1,2,228,458,9,467,33,10,6,38,17,30,54,149,56,SIN DATO,3,4,2,1,SIN DATO,1,2,SIN DATO,SIN DATO,1,1,3,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,2,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,2,SIN DATO,SIN DATO,SIN DATO,SIN DATO,2,1,SIN DATO,9,SIN DATO,1,SIN DATO,35,466,465,660,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,fa1cf2286f13d54d25e6c62bdfa06ef5d8998d9a7c473bd4b35cbc39664df354,03/06/2024 12:03:46,03/06/2024 12:09:55,03/06/2024 12:16:59,CATD,ESCANER,ACTA PREP
'212047C0100,'212047C01002,'21,PUEBLA,'024,TEHUACAN,'2047,'01,C,'00,1,2,244,447,SIN DATO,447,94,14,5,23,14,20,54,56,45,3,5,1,2,1,0,0,0,1,0,3,0,4,1,1,0,0,0,4,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,0,9,1,3,0,20,450,390,660,20, - ,1,F,e616871fe56f7566e81e19bc5bc986dc6b3d99f6f5d6a357e054eac325b273b1,03/06/2024 11:59:34,03/06/2024 12:05:08,03/06/2024 12:12:38,CATD,ESCANER,ACTA PREP
'212047C0200,'212047C02002,'21,PUEBLA,'024,TEHUACAN,'2047,'02,C,'00,1,2,257,433,3,437,30,6,4,26,20,18,54,158,38,2,3,1,1,1,0,0,1,3,0,0,0,5,3,0,1,1,1,2,4,2,1,0,0,1,1,1,0,0,3,0,0,4,0,0,6,0,1,0,0,436,403,660,20, - ,1,F,7f55434ad5cef2517e77374ab43b81e0bcc4851afba935175e4baae708770243,03/06/2024 11:42:57,03/06/2024 11:47:32,03/06/2024 11:50:48,CATD,ESCANER,ACTA PREP
'212047C0300,'212047C03002,'21,PUEBLA,'024,TEHUACAN,'2047,'03,C,'00,1,2,248,440,6,445,44,20,3,30,12,13,70,157,37,2,3,2,0,0,0,2,2,1,0,1,0,1,2,0,0,0,1,2,0,0,0,1,0,2,1,0,1,3,1,1,0,2,0,0,7,1,0,0,17,445,442,659,20, - ,1,F,93c6d8f618a6f1b67abe3df37df4f4d998d918df420ae13cad3e71a1776b36fb,03/06/2024 11:46:37,03/06/2024 11:47:40,03/06/2024 11:49:52,CATD,ESCANER,ACTA PREP
'212048B0100,'212048B01002,'21,PUEBLA,'024,TEHUACAN,'2048,'01,B,'00,1,2,263,400,3,403,19,8,4,33,19,22,43,152,45,2,6,1,SIN DATO,1,SIN DATO,3,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,2,SIN DATO,SIN DATO,SIN DATO,SIN DATO,2,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,1,4,2,SIN DATO,SIN DATO,1,2,SIN DATO,10,SIN DATO,SIN DATO,SIN DATO,18,403,403,632,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,3be5ebc7a2e614970d5bd5c2a42b3fa3978acd78a5ba94f70a30f6b203410b80,03/06/2024 04:40:42,03/06/2024 05:59:34,03/06/2024 06:23:18,CASILLA,MOVIL,ACTA PREP
'212048C0100,'212048C01002,'21,PUEBLA,'024,TEHUACAN,'2048,'01,C,'00,1,2,243,217,6,423,31,12,4,25,24,17,64,139,38,3,7,0,1,1,0,0,1,2,0,1,0,3,0,0,1,1,0,3,1,0,0,0,0,2,0,0,1,1,0,0,0,3,1,0,10,0,1,0,25,423,423,632,20, - ,1,F,9dee505689624df0851da6618d5db820b593bb3d3d4e0d8488216d6290829442,03/06/2024 05:16:20,03/06/2024 06:27:00,03/06/2024 06:30:06,CASILLA,MOVIL,ACTA PREP
'212048C0200,'212048C02002,'21,PUEBLA,'024,TEHUACAN,'2048,'02,C,'00,1,2,259,404,2,406,19,10,3,33,21,21,53,136,39,0,5,0,1,2,0,0,0,3,0,0,0,0,0,0,0,1,2,5,1,0,2,0,0,1,0,1,1,0,5,0,0,4,0,0,3,0,0,0,34,SIN DATO,406,631,20, - ,1,F,d64e73e90ca810e468bc590f1cab26619b7023e34b268f76ccacae4308c3565c,03/06/2024 04:07:15,03/06/2024 05:23:35,03/06/2024 05:42:20,CASILLA,MOVIL,ACTA PREP
'212048C0300,'212048C03002,'21,PUEBLA,'024,TEHUACAN,'2048,'03,C,'00,1,2,SIN DATO,SIN DATO,SIN DATO,SIN DATO,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,SIN DATO,0,631,20,TODOS ILEGIBLES O SIN DATO,0,F,0a5092ecc395f505d4b5e7108b4b99b3ce7f440b943fcedad0de6126ae068f9b,03/06/2024 03:34:04,03/06/2024 04:52:05,03/06/2024 04:53:54,CASILLA,MOVIL,ACTA PREP
'212761B0100,'212761B01002,'21,PUEBLA,'024,TEHUACAN,'2761,'01,B,'00,2,2,295,327,1,328,28,28,2,7,71,7,1,135,5,3,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,5,1,0,0,0,0,0,1,0,0,2,2,0,0,4,0,0,1,0,0,0,19,328,328,589,20, - ,1,F,8219ca24929b821bfe9ca853b6ba81e118ad67c01ee01bbd5dc2fd9e3c6c7f8e,03/06/2024 04:07:59,03/06/2024 05:28:13,03/06/2024 05:29:53,CATD,ESCANER,ACTA PREP
'212762B0100,'212762B01002,'21,PUEBLA,'025,TEHUACAN,'2762,'01,B,'00,2,2,289,306,6,312,47,13,1,21,41,15,1,132,3,0,1,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,2,0,0,0,0,0,1,2,0,0,2,2,0,0,5,0,0,2,0,0,0,14,311,311,567,20, - ,1,F,6014eac987d4e4c7d9c6e00f7dc7f04c20eb8529e17fe6ccd3ed8d98b3fcdfd4,03/06/2024 01:32:37,03/06/2024 01:38:37,03/06/2024 01:41:00,CASILLA,MOVIL,ACTA PREP
'212762C0100,'212762C01002,'21,PUEBLA,'025,TEHUACAN,'2762,'01,C,'00,2,2,263,329,8,337,35,11,2,17,56,12,2,155,0,2,0,2,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,8,1,0,0,2,0,2,0,0,0,0,1,0,0,4,0,0,0,2,0,0,16,337,337,566,20, - ,1,F,c6d738a2f129a18a2ef5b1849fa7fa3dfaf6a3ee8ebe741f0c86fd682345d967,03/06/2024 02:06:59,03/06/2024 02:27:56,03/06/2024 02:37:01,CASILLA,MOVIL,ACTA PREP
'212762C0200,'212762C02002,'21,PUEBLA,'025,TEHUACAN,'2762,'02,C,'00,2,2,332,260,8,268,37,11,1,10,40,4,1,122,2,5,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,4,0,1,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,14,268,268,566,20, - ,1,F,14fe8188897e10255bb97227c75afbb8c3dcb41b76bb71eb5e0c974428aee546,03/06/2024 00:10:30,03/06/2024 00:11:48,03/06/2024 01:26:17,CASILLA,MOVIL,ACTA PREP
'212801B0100,'212801B01002,'21,PUEBLA,'024,TEHUACAN,'2801,'01,B,'00,1,2,290,363,6,369,18,11,0,18,34,18,2,225,1,2,2,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,8,0,1,0,0,1,0,0,0,1,2,2,0,0,2,0,0,3,0,0,1,12,SIN DATO,370,626,20, - ,1,F,a0873f35015b61eca3ae557f245aeed38745e37a015894dfd3467a8afd2c2b39,03/06/2024 05:21:28,03/06/2024 06:44:41,03/06/2024 07:11:03,CATD,ESCANER,ACTA PREP
'212801C0100,'212801C01002,'21,PUEBLA,'024,TEHUACAN,'2801,'01,C,'00,1,2,278,374,7,381,35,9,1,17,30,14,1,227,2,5,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,5,0,0,0,1,0,0,0,0,0,3,3,0,1,5,0,1,0,2,0,0,14,382,383,625,20, - ,1,F,c14a1671edc1b21bbf35a94a92178ba42e9eaa2ca7e840d2901e8c53409a5589,03/06/2024 05:17:55,03/06/2024 06:30:48,03/06/2024 06:32:41,CATD,ESCANER,ACTA PREP
